Territorio,TIPO_ALLOGGIO2,Paese di residenza dei clienti,TIME,arrivi,presenze
Italia,OTHER,Estonia,2011-09-01,745.0,2659.0
Italia,OTHER,Finlandia,2011-09-01,3680.0,15710.0
Italia,OTHER,Francia,2011-09-01,60163.0,304683.0
Italia,OTHER,Germania,2011-09-01,461717.0,3636500.0
Italia,OTHER,Giappone,2011-09-01,7980.0,28646.0
Italia,OTHER,Grecia,2011-09-01,2731.0,12665.0
Italia,OTHER,India,2011-09-01,1671.0,7149.0
Italia,OTHER,Irlanda,2011-09-01,6758.0,31448.0
Italia,OTHER,Islanda,2011-09-01,481.0,1723.0
Italia,OTHER,Israele,2011-09-01,5445.0,19135.0
Italia,OTHER,Italia,2011-09-01,940820.0,5833738.0
Italia,OTHER,Lettonia,2011-09-01,1209.0,3592.0
Italia,OTHER,Lituania,2011-09-01,1367.0,4157.0
Italia,OTHER,Lussemburgo,2011-09-01,1443.0,10048.0
Italia,OTHER,Malta,2011-09-01,1922.0,7166.0
Italia,OTHER,Messico,2011-09-01,2847.0,7554.0
Italia,OTHER,Norvegia,2011-09-01,6686.0,34198.0
Italia,OTHER,Nuova Zelanda,2011-09-01,4127.0,11278.0
Italia,OTHER,Paesi Bassi,2011-09-01,65946.0,495801.0
Italia,OTHER,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2011-09-01,971.0,9006.0
Italia,OTHER,Paesi esteri,2011-09-01,1158096.0,7310503.0
Italia,OTHER,Polonia,2011-09-01,28440.0,183408.0
Italia,OTHER,Portogallo,2011-09-01,3038.0,11619.0
Italia,OTHER,Regno unito,2011-09-01,56130.0,300508.0
Italia,OTHER,Romania,2011-09-01,5735.0,51125.0
Italia,OTHER,Russia,2011-09-01,12666.0,61464.0
Italia,OTHER,Slovacchia,2011-09-01,6055.0,48410.0
Italia,OTHER,Slovenia,2011-09-01,4921.0,21300.0
Italia,OTHER,Spagna,2011-09-01,26207.0,92728.0
Italia,OTHER,Stati Uniti,2011-09-01,68535.0,229745.0
Italia,OTHER,Sud Africa,2011-09-01,1718.0,6158.0
Italia,OTHER,Svezia,2011-09-01,11833.0,54609.0
Italia,OTHER,Turchia,2011-09-01,2134.0,10269.0
Italia,OTHER,Ungheria,2011-09-01,12831.0,82246.0
Italia,OTHER,Venezuela,2011-09-01,1206.0,4047.0
Italia,HOTELLIKE,Altri,2011-10-01,50702.0,115300.0
Italia,HOTELLIKE,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2011-10-01,20188.0,56418.0
Italia,HOTELLIKE,Altri Paesi dell'Asia,2011-10-01,52745.0,108690.0
Italia,HOTELLIKE,Altri paesi africani,2011-10-01,9537.0,67779.0
Italia,HOTELLIKE,Altri paesi europei,2011-10-01,94554.0,226795.0
Italia,HOTELLIKE,Argentina,2011-10-01,30725.0,70633.0
Italia,HOTELLIKE,Australia,2011-10-01,65365.0,162921.0
Italia,HOTELLIKE,Austria,2011-10-01,133283.0,413924.0
Italia,HOTELLIKE,Belgio,2011-10-01,42540.0,120389.0
Italia,HOTELLIKE,Brasile,2011-10-01,81143.0,182719.0
Italia,HOTELLIKE,Bulgaria,2011-10-01,9732.0,28770.0
Italia,HOTELLIKE,Canada,2011-10-01,68099.0,198876.0
Italia,HOTELLIKE,"Ceca, Repubblica",2011-10-01,17414.0,47337.0
Italia,HOTELLIKE,Cina,2011-10-01,128744.0,186076.0
Italia,HOTELLIKE,Cipro,2011-10-01,1259.0,4209.0
Italia,HOTELLIKE,Corea del sud,2011-10-01,27903.0,49859.0
Italia,HOTELLIKE,Croazia,2011-10-01,14743.0,33886.0
Italia,HOTELLIKE,Danimarca,2011-10-01,30649.0,110472.0
Italia,HOTELLIKE,Egitto,2011-10-01,3639.0,16117.0
Italia,HOTELLIKE,Estonia,2011-10-01,4183.0,13948.0
Italia,HOTELLIKE,Finlandia,2011-10-01,22057.0,74063.0
Italia,HOTELLIKE,Francia,2011-10-01,240125.0,622832.0
Italia,HOTELLIKE,Germania,2011-10-01,723746.0,2936584.0
Italia,HOTELLIKE,Giappone,2011-10-01,139165.0,247622.0
Italia,HOTELLIKE,Grecia,2011-10-01,24544.0,62376.0
Italia,HOTELLIKE,India,2011-10-01,16318.0,35441.0
Italia,HOTELLIKE,Irlanda,2011-10-01,26447.0,97344.0
Italia,HOTELLIKE,Islanda,2011-10-01,2144.0,6735.0
Italia,HOTELLIKE,Israele,2011-10-01,34828.0,91966.0
Italia,HOTELLIKE,Italia,2011-10-01,3283770.0,7360128.0
Italia,HOTELLIKE,Lettonia,2011-10-01,3607.0,8080.0
Italia,HOTELLIKE,Lituania,2011-10-01,6803.0,17465.0
Italia,HOTELLIKE,Lussemburgo,2011-10-01,3327.0,11247.0
Italia,HOTELLIKE,Malta,2011-10-01,4081.0,11276.0
Italia,HOTELLIKE,Messico,2011-10-01,16941.0,38053.0
Italia,HOTELLIKE,Norvegia,2011-10-01,29273.0,101248.0
Italia,HOTELLIKE,Nuova Zelanda,2011-10-01,7924.0,23463.0
Italia,HOTELLIKE,Paesi Bassi,2011-10-01,68633.0,214525.0
Italia,HOTELLIKE,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2011-10-01,10890.0,29350.0
Italia,HOTELLIKE,Paesi esteri,2011-10-01,3563285.0,10518678.0
Italia,HOTELLIKE,Polonia,2011-10-01,46362.0,103465.0
Italia,HOTELLIKE,Portogallo,2011-10-01,18656.0,48188.0
Italia,HOTELLIKE,Regno unito,2011-10-01,196650.0,701037.0
Italia,HOTELLIKE,Romania,2011-10-01,33436.0,114801.0
Italia,HOTELLIKE,Russia,2011-10-01,101001.0,296861.0
Italia,HOTELLIKE,Slovacchia,2011-10-01,5381.0,17843.0
Italia,HOTELLIKE,Slovenia,2011-10-01,13068.0,27408.0
Italia,HOTELLIKE,Spagna,2011-10-01,145885.0,384390.0
Italia,HOTELLIKE,Stati Uniti,2011-10-01,423383.0,1020313.0
Italia,HOTELLIKE,Sud Africa,2011-10-01,5065.0,15843.0
Italia,HOTELLIKE,Svezia,2011-10-01,45915.0,151679.0
Italia,HOTELLIKE,Turchia,2011-10-01,17133.0,42480.0
Italia,HOTELLIKE,Ungheria,2011-10-01,22052.0,55753.0
Italia,HOTELLIKE,Venezuela,2011-10-01,5796.0,14791.0
Italia,OTHER,Altri,2011-10-01,4877.0,18622.0
Italia,OTHER,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2011-10-01,1094.0,6244.0
Italia,OTHER,Altri Paesi dell'Asia,2011-10-01,3541.0,14642.0
Italia,OTHER,Altri paesi africani,2011-10-01,1064.0,22704.0
Italia,OTHER,Altri paesi europei,2011-10-01,5335.0,37958.0
Italia,OTHER,Argentina,2011-10-01,3461.0,12384.0
Italia,OTHER,Australia,2011-10-01,13923.0,45317.0
Italia,OTHER,Austria,2011-10-01,16672.0,66723.0
Italia,OTHER,Belgio,2011-10-01,6466.0,27109.0
Italia,OTHER,Brasile,2011-10-01,7092.0,25451.0
Italia,OTHER,Bulgaria,2011-10-01,901.0,5026.0
Italia,OTHER,Canada,2011-10-01,11365.0,43228.0
Italia,OTHER,"Ceca, Repubblica",2011-10-01,3677.0,17537.0
Italia,OTHER,Cina,2011-10-01,5987.0,19237.0
Italia,OTHER,Cipro,2011-10-01,91.0,339.0
Italia,OTHER,Corea del sud,2011-10-01,2239.0,5666.0
Italia,OTHER,Croazia,2011-10-01,1030.0,4858.0
Italia,OTHER,Danimarca,2011-10-01,9208.0,46687.0
Italia,OTHER,Egitto,2011-10-01,321.0,3450.0
Italia,OTHER,Estonia,2011-10-01,539.0,1836.0
Italia,OTHER,Finlandia,2011-10-01,3328.0,14096.0
Italia,OTHER,Francia,2011-10-01,33776.0,114659.0
Italia,OTHER,Germania,2011-10-01,150641.0,812619.0
Italia,OTHER,Giappone,2011-10-01,7189.0,22240.0
Italia,OTHER,Grecia,2011-10-01,2053.0,8093.0
Italia,OTHER,India,2011-10-01,1259.0,6116.0
Italia,OTHER,Irlanda,2011-10-01,3540.0,16283.0
Italia,OTHER,Islanda,2011-10-01,349.0,1455.0
Italia,OTHER,Israele,2011-10-01,5205.0,19839.0
Italia,OTHER,Italia,2011-10-01,513404.0,2070052.0
Italia,OTHER,Lettonia,2011-10-01,645.0,1720.0
Italia,OTHER,Lituania,2011-10-01,997.0,3029.0
Italia,OTHER,Lussemburgo,2011-10-01,512.0,2456.0
Italia,OTHER,Malta,2011-10-01,621.0,2005.0
Italia,OTHER,Messico,2011-10-01,2337.0,8130.0
Italia,OTHER,Norvegia,2011-10-01,4482.0,22251.0
Italia,OTHER,Nuova Zelanda,2011-10-01,1976.0,6513.0
Italia,OTHER,Paesi Bassi,2011-10-01,17209.0,98763.0
Italia,OTHER,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2011-10-01,854.0,9778.0
Italia,OTHER,Paesi esteri,2011-10-01,530568.0,2458394.0
Italia,OTHER,Polonia,2011-10-01,5406.0,26162.0
Italia,OTHER,Portogallo,2011-10-01,1825.0,6995.0
Italia,OTHER,Regno unito,2011-10-01,26872.0,117299.0
Italia,OTHER,Romania,2011-10-01,3559.0,39129.0
Italia,OTHER,Russia,2011-10-01,7236.0,28262.0
Italia,OTHER,Slovacchia,2011-10-01,953.0,6555.0
Italia,OTHER,Slovenia,2011-10-01,2325.0,7583.0
Italia,OTHER,Spagna,2011-10-01,18915.0,67249.0
Italia,OTHER,Stati Uniti,2011-10-01,59177.0,210936.0
Italia,OTHER,Sud Africa,2011-10-01,908.0,3114.0
Italia,OTHER,Svezia,2011-10-01,6506.0,28049.0
Italia,OTHER,Turchia,2011-10-01,1500.0,6487.0
Italia,OTHER,Ungheria,2011-10-01,3069.0,13077.0
Italia,OTHER,Venezuela,2011-10-01,663.0,3250.0
Italia,HOTELLIKE,Altri,2011-11-01,36055.0,88968.0
Italia,HOTELLIKE,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2011-11-01,18859.0,50869.0
Italia,HOTELLIKE,Altri Paesi dell'Asia,2011-11-01,35676.0,76606.0
Italia,HOTELLIKE,Altri paesi africani,2011-11-01,8020.0,55418.0
Italia,HOTELLIKE,Altri paesi europei,2011-11-01,55192.0,136400.0
Italia,HOTELLIKE,Argentina,2011-11-01,11260.0,28212.0
Italia,HOTELLIKE,Australia,2011-11-01,19138.0,49680.0
Italia,HOTELLIKE,Austria,2011-11-01,46257.0,138787.0
Italia,HOTELLIKE,Belgio,2011-11-01,26073.0,69925.0
Italia,HOTELLIKE,Brasile,2011-11-01,36764.0,87390.0
Italia,HOTELLIKE,Bulgaria,2011-11-01,6544.0,17928.0
Italia,HOTELLIKE,Canada,2011-11-01,18255.0,69652.0
Italia,HOTELLIKE,"Ceca, Repubblica",2011-11-01,8765.0,23966.0
Italia,HOTELLIKE,Cina,2011-11-01,85538.0,134804.0
Italia,HOTELLIKE,Cipro,2011-11-01,927.0,2735.0
Italia,HOTELLIKE,Corea del sud,2011-11-01,15855.0,29097.0
Italia,HOTELLIKE,Croazia,2011-11-01,9326.0,21321.0
Italia,HOTELLIKE,Danimarca,2011-11-01,9669.0,28832.0
Italia,HOTELLIKE,Egitto,2011-11-01,2824.0,13961.0
Italia,HOTELLIKE,Estonia,2011-11-01,1323.0,5125.0
Italia,HOTELLIKE,Finlandia,2011-11-01,9115.0,27799.0
Italia,HOTELLIKE,Francia,2011-11-01,121387.0,300523.0
Italia,HOTELLIKE,Germania,2011-11-01,172690.0,600141.0
Italia,HOTELLIKE,Giappone,2011-11-01,114034.0,206581.0
Italia,HOTELLIKE,Grecia,2011-11-01,19929.0,51540.0
Italia,HOTELLIKE,India,2011-11-01,9585.0,25950.0
Italia,HOTELLIKE,Irlanda,2011-11-01,11548.0,47387.0
Italia,HOTELLIKE,Islanda,2011-11-01,1375.0,5510.0
Italia,HOTELLIKE,Israele,2011-11-01,10713.0,31575.0
Italia,HOTELLIKE,Italia,2011-11-01,2506756.0,5314989.0
Italia,HOTELLIKE,Lettonia,2011-11-01,1881.0,4845.0
Italia,HOTELLIKE,Lituania,2011-11-01,3875.0,10795.0
Italia,HOTELLIKE,Lussemburgo,2011-11-01,1465.0,4871.0
Italia,HOTELLIKE,Malta,2011-11-01,3073.0,8243.0
Italia,HOTELLIKE,Messico,2011-11-01,9649.0,25192.0
Italia,HOTELLIKE,Norvegia,2011-11-01,11375.0,39889.0
Italia,HOTELLIKE,Nuova Zelanda,2011-11-01,2383.0,8335.0
Italia,HOTELLIKE,Paesi Bassi,2011-11-01,29506.0,85329.0
Italia,HOTELLIKE,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2011-11-01,8119.0,25462.0
Italia,HOTELLIKE,Paesi esteri,2011-11-01,1638381.0,4424390.0
Italia,HOTELLIKE,Polonia,2011-11-01,21048.0,55481.0
Italia,HOTELLIKE,Portogallo,2011-11-01,9914.0,29891.0
Italia,HOTELLIKE,Regno unito,2011-11-01,96188.0,270882.0
Italia,HOTELLIKE,Romania,2011-11-01,26729.0,90259.0
Italia,HOTELLIKE,Russia,2011-11-01,69816.0,190186.0
Italia,HOTELLIKE,Slovacchia,2011-11-01,3531.0,12358.0
Italia,HOTELLIKE,Slovenia,2011-11-01,6482.0,15727.0
Italia,HOTELLIKE,Spagna,2011-11-01,87498.0,247782.0
Italia,HOTELLIKE,Stati Uniti,2011-11-01,203945.0,553736.0
Italia,HOTELLIKE,Sud Africa,2011-11-01,2276.0,7792.0
Italia,HOTELLIKE,Svezia,2011-11-01,19620.0,64142.0
Italia,HOTELLIKE,Turchia,2011-11-01,18090.0,41828.0
Italia,HOTELLIKE,Ungheria,2011-11-01,11137.0,29249.0
Italia,HOTELLIKE,Venezuela,2011-11-01,4053.0,9589.0
Italia,OTHER,Altri,2011-11-01,1942.0,11981.0
Italia,OTHER,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2011-11-01,629.0,4714.0
Italia,OTHER,Altri Paesi dell'Asia,2011-11-01,1929.0,10080.0
Italia,OTHER,Altri paesi africani,2011-11-01,745.0,23244.0
Italia,OTHER,Altri paesi europei,2011-11-01,3061.0,27689.0
Italia,OTHER,Argentina,2011-11-01,1067.0,5010.0
Italia,OTHER,Australia,2011-11-01,3417.0,13274.0
Italia,OTHER,Austria,2011-11-01,3981.0,17091.0
Italia,OTHER,Belgio,2011-11-01,2765.0,11554.0
Italia,OTHER,Brasile,2011-11-01,2578.0,11420.0
Italia,OTHER,Bulgaria,2011-11-01,533.0,5233.0
Italia,OTHER,Canada,2011-11-01,2408.0,10440.0
Italia,OTHER,"Ceca, Repubblica",2011-11-01,1150.0,5712.0
Italia,OTHER,Cina,2011-11-01,2473.0,11292.0
Italia,OTHER,Cipro,2011-11-01,64.0,333.0
Italia,OTHER,Corea del sud,2011-11-01,1303.0,3570.0
Italia,OTHER,Croazia,2011-11-01,460.0,3215.0
Italia,OTHER,Danimarca,2011-11-01,684.0,3714.0
Italia,OTHER,Egitto,2011-11-01,178.0,2449.0
Italia,OTHER,Estonia,2011-11-01,118.0,477.0
Italia,OTHER,Finlandia,2011-11-01,715.0,3301.0
Italia,OTHER,Francia,2011-11-01,11962.0,44194.0
Italia,OTHER,Germania,2011-11-01,15194.0,96488.0
Italia,OTHER,Giappone,2011-11-01,3940.0,12782.0
Italia,OTHER,Grecia,2011-11-01,1245.0,5468.0
Italia,OTHER,India,2011-11-01,680.0,4955.0
Italia,OTHER,Irlanda,2011-11-01,859.0,5373.0
Italia,OTHER,Islanda,2011-11-01,82.0,421.0
Italia,OTHER,Israele,2011-11-01,803.0,4021.0
Italia,OTHER,Italia,2011-11-01,289750.0,1392000.0
Italia,OTHER,Lettonia,2011-11-01,229.0,978.0
Italia,OTHER,Lituania,2011-11-01,414.0,1775.0
Italia,OTHER,Lussemburgo,2011-11-01,159.0,741.0
Italia,OTHER,Malta,2011-11-01,307.0,990.0
Italia,OTHER,Messico,2011-11-01,789.0,2839.0
Italia,OTHER,Norvegia,2011-11-01,918.0,4699.0
Italia,OTHER,Nuova Zelanda,2011-11-01,432.0,1443.0
Italia,OTHER,Paesi Bassi,2011-11-01,2612.0,13957.0
Italia,OTHER,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2011-11-01,647.0,9441.0
Italia,OTHER,Paesi esteri,2011-11-01,129080.0,660193.0
Italia,OTHER,Polonia,2011-11-01,1869.0,11098.0
Italia,OTHER,Portogallo,2011-11-01,713.0,3525.0
Italia,OTHER,Regno unito,2011-11-01,7812.0,34363.0
Italia,OTHER,Romania,2011-11-01,2680.0,34696.0
Italia,OTHER,Russia,2011-11-01,3547.0,15397.0
Italia,OTHER,Slovacchia,2011-11-01,532.0,3866.0
Italia,OTHER,Slovenia,2011-11-01,1018.0,4125.0
Italia,OTHER,Spagna,2011-11-01,7650.0,30685.0
Italia,OTHER,Stati Uniti,2011-11-01,18967.0,77513.0
Italia,OTHER,Sud Africa,2011-11-01,192.0,888.0
Italia,OTHER,Svezia,2011-11-01,1455.0,7511.0
Italia,OTHER,Turchia,2011-11-01,930.0,5122.0
Italia,OTHER,Ungheria,2011-11-01,1341.0,7724.0
Italia,OTHER,Venezuela,2011-11-01,228.0,1181.0
Italia,HOTELLIKE,Altri,2011-12-01,34256.0,80757.0
Italia,HOTELLIKE,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2011-12-01,12720.0,35397.0
Italia,HOTELLIKE,Altri Paesi dell'Asia,2011-12-01,40403.0,87430.0
Italia,HOTELLIKE,Altri paesi africani,2011-12-01,7529.0,54446.0
Italia,HOTELLIKE,Altri paesi europei,2011-12-01,49796.0,128472.0
Italia,HOTELLIKE,Argentina,2011-12-01,5758.0,17061.0
Italia,HOTELLIKE,Australia,2011-12-01,24482.0,66984.0
Italia,HOTELLIKE,Austria,2011-12-01,31028.0,88922.0
Italia,HOTELLIKE,Belgio,2011-12-01,23312.0,79618.0
Italia,HOTELLIKE,Brasile,2011-12-01,33238.0,80272.0
Italia,HOTELLIKE,Bulgaria,2011-12-01,6354.0,19761.0
Italia,HOTELLIKE,Canada,2011-12-01,9503.0,36772.0
Italia,HOTELLIKE,"Ceca, Repubblica",2011-12-01,18753.0,80419.0
Italia,HOTELLIKE,Cina,2011-12-01,69327.0,108833.0
Italia,HOTELLIKE,Cipro,2011-12-01,1092.0,2853.0
Italia,HOTELLIKE,Corea del sud,2011-12-01,15163.0,28293.0
Italia,HOTELLIKE,Croazia,2011-12-01,9162.0,25444.0
Italia,HOTELLIKE,Danimarca,2011-12-01,6433.0,25081.0
Italia,HOTELLIKE,Egitto,2011-12-01,2352.0,12356.0
Italia,HOTELLIKE,Estonia,2011-12-01,953.0,4289.0
Italia,HOTELLIKE,Finlandia,2011-12-01,8011.0,29308.0
Italia,HOTELLIKE,Francia,2011-12-01,109719.0,279927.0
Italia,HOTELLIKE,Germania,2011-12-01,175265.0,648022.0
Italia,HOTELLIKE,Giappone,2011-12-01,79483.0,151674.0
Italia,HOTELLIKE,Grecia,2011-12-01,23643.0,67152.0
Italia,HOTELLIKE,India,2011-12-01,7996.0,23233.0
Italia,HOTELLIKE,Irlanda,2011-12-01,8415.0,33101.0
Italia,HOTELLIKE,Islanda,2011-12-01,385.0,1858.0
Italia,HOTELLIKE,Israele,2011-12-01,8682.0,30174.0
Italia,HOTELLIKE,Italia,2011-12-01,3051942.0,6897683.0
Italia,HOTELLIKE,Lettonia,2011-12-01,1748.0,5426.0
Italia,HOTELLIKE,Lituania,2011-12-01,2963.0,9585.0
Italia,HOTELLIKE,Lussemburgo,2011-12-01,2261.0,10472.0
Italia,HOTELLIKE,Malta,2011-12-01,3813.0,11843.0
Italia,HOTELLIKE,Messico,2011-12-01,10925.0,24148.0
Italia,HOTELLIKE,Norvegia,2011-12-01,5947.0,28505.0
Italia,HOTELLIKE,Nuova Zelanda,2011-12-01,2276.0,7225.0
Italia,HOTELLIKE,Paesi Bassi,2011-12-01,23942.0,89394.0
Italia,HOTELLIKE,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2011-12-01,8172.0,24621.0
Italia,HOTELLIKE,Paesi esteri,2011-12-01,1394486.0,4114815.0
Italia,HOTELLIKE,Polonia,2011-12-01,24447.0,117171.0
Italia,HOTELLIKE,Portogallo,2011-12-01,8691.0,26846.0
Italia,HOTELLIKE,Regno unito,2011-12-01,75630.0,258146.0
Italia,HOTELLIKE,Romania,2011-12-01,24022.0,84350.0
Italia,HOTELLIKE,Russia,2011-12-01,59981.0,171910.0
Italia,HOTELLIKE,Slovacchia,2011-12-01,3374.0,15744.0
Italia,HOTELLIKE,Slovenia,2011-12-01,10234.0,32517.0
Italia,HOTELLIKE,Spagna,2011-12-01,88603.0,258468.0
Italia,HOTELLIKE,Stati Uniti,2011-12-01,115933.0,329207.0
Italia,HOTELLIKE,Sud Africa,2011-12-01,5334.0,18153.0
Italia,HOTELLIKE,Svezia,2011-12-01,9996.0,40109.0
Italia,HOTELLIKE,Turchia,2011-12-01,11049.0,29826.0
Italia,HOTELLIKE,Ungheria,2011-12-01,7003.0,22210.0
Italia,HOTELLIKE,Venezuela,2011-12-01,4009.0,11250.0
Italia,OTHER,Altri,2011-12-01,1613.0,9954.0
Italia,OTHER,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2011-12-01,410.0,3318.0
Italia,OTHER,Altri Paesi dell'Asia,2011-12-01,2280.0,10575.0
Italia,OTHER,Altri paesi africani,2011-12-01,562.0,19388.0
Italia,OTHER,Altri paesi europei,2011-12-01,3722.0,29638.0
Italia,OTHER,Argentina,2011-12-01,704.0,3617.0
Italia,OTHER,Australia,2011-12-01,4002.0,15704.0
Italia,OTHER,Austria,2011-12-01,2940.0,11978.0
Italia,OTHER,Belgio,2011-12-01,2102.0,9818.0
Italia,OTHER,Brasile,2011-12-01,2738.0,11783.0
Italia,OTHER,Bulgaria,2011-12-01,760.0,6751.0
Italia,OTHER,Canada,2011-12-01,1112.0,4972.0
Italia,OTHER,"Ceca, Repubblica",2011-12-01,5279.0,31025.0
Italia,OTHER,Cina,2011-12-01,3203.0,10637.0
Italia,OTHER,Cipro,2011-12-01,68.0,383.0
Italia,OTHER,Corea del sud,2011-12-01,1036.0,2642.0
Italia,OTHER,Croazia,2011-12-01,918.0,5188.0
Italia,OTHER,Danimarca,2011-12-01,602.0,4047.0
Italia,OTHER,Egitto,2011-12-01,151.0,2077.0
Italia,OTHER,Estonia,2011-12-01,90.0,274.0
Italia,OTHER,Finlandia,2011-12-01,525.0,2675.0
Italia,OTHER,Francia,2011-12-01,10881.0,37966.0
Italia,OTHER,Germania,2011-12-01,25643.0,122350.0
Italia,OTHER,Giappone,2011-12-01,3095.0,9850.0
Italia,OTHER,Grecia,2011-12-01,1142.0,5605.0
Italia,OTHER,India,2011-12-01,605.0,4342.0
Italia,OTHER,Irlanda,2011-12-01,643.0,3556.0
Italia,OTHER,Islanda,2011-12-01,28.0,102.0
Italia,OTHER,Israele,2011-12-01,593.0,3249.0
Italia,OTHER,Italia,2011-12-01,485113.0,1965180.0
Italia,OTHER,Lettonia,2011-12-01,274.0,1449.0
Italia,OTHER,Lituania,2011-12-01,456.0,2801.0
Italia,OTHER,Lussemburgo,2011-12-01,159.0,844.0
Italia,OTHER,Malta,2011-12-01,465.0,1438.0
Italia,OTHER,Messico,2011-12-01,1038.0,3113.0
Italia,OTHER,Norvegia,2011-12-01,422.0,2872.0
Italia,OTHER,Nuova Zelanda,2011-12-01,299.0,1081.0
Italia,OTHER,Paesi Bassi,2011-12-01,2826.0,16633.0
Italia,OTHER,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2011-12-01,554.0,8755.0
Italia,OTHER,Paesi esteri,2011-12-01,131340.0,661012.0
Italia,OTHER,Polonia,2011-12-01,4870.0,33073.0
Italia,OTHER,Portogallo,2011-12-01,672.0,3111.0
Italia,OTHER,Regno unito,2011-12-01,5703.0,26321.0
Italia,OTHER,Romania,2011-12-01,2494.0,31569.0
Italia,OTHER,Russia,2011-12-01,3828.0,15964.0
Italia,OTHER,Slovacchia,2011-12-01,753.0,5905.0
Italia,OTHER,Slovenia,2011-12-01,2556.0,10816.0
Italia,OTHER,Spagna,2011-12-01,8337.0,32256.0
Italia,OTHER,Stati Uniti,2011-12-01,10000.0,42756.0
Italia,OTHER,Sud Africa,2011-12-01,734.0,2836.0
Italia,OTHER,Svezia,2011-12-01,786.0,4454.0
Italia,OTHER,Turchia,2011-12-01,582.0,3589.0
Italia,OTHER,Ungheria,2011-12-01,712.0,4348.0
Italia,OTHER,Venezuela,2011-12-01,289.0,1383.0
Italia,HOTELLIKE,Altri,2012-01-01,25214.0,60554.0
Italia,HOTELLIKE,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2012-01-01,13920.0,39061.0
Italia,HOTELLIKE,Altri Paesi dell'Asia,2012-01-01,31582.0,80686.0
Italia,HOTELLIKE,Altri Paesi dell'Oceania,2012-01-01,347.0,2003.0
Italia,HOTELLIKE,Altri paesi africani,2012-01-01,6495.0,53092.0
Italia,HOTELLIKE,Altri paesi europei,2012-01-01,61927.0,189687.0
Italia,HOTELLIKE,Argentina,2012-01-01,11271.0,28752.0
Italia,HOTELLIKE,Australia,2012-01-01,32124.0,90367.0
Italia,HOTELLIKE,Austria,2012-01-01,29238.0,93430.0
Italia,HOTELLIKE,Belgio,2012-01-01,27862.0,109775.0
Italia,HOTELLIKE,Brasile,2012-01-01,40597.0,100240.0
Italia,HOTELLIKE,Bulgaria,2012-01-01,6062.0,20199.0
Italia,HOTELLIKE,Canada,2012-01-01,10332.0,33411.0
Italia,HOTELLIKE,"Ceca, Repubblica",2012-01-01,24010.0,106967.0
Italia,HOTELLIKE,Cina,2012-01-01,94839.0,138832.0
Italia,HOTELLIKE,Cipro,2012-01-01,1027.0,2970.0
Italia,HOTELLIKE,Corea del sud,2012-01-01,22769.0,38986.0
Italia,HOTELLIKE,Croazia,2012-01-01,17901.0,79689.0
Italia,HOTELLIKE,Danimarca,2012-01-01,10785.0,43411.0
Italia,HOTELLIKE,Egitto,2012-01-01,2623.0,13854.0
Italia,HOTELLIKE,Estonia,2012-01-01,1144.0,4667.0
Italia,HOTELLIKE,Finlandia,2012-01-01,6530.0,23924.0
Italia,HOTELLIKE,Francia,2012-01-01,91754.0,235623.0
Italia,HOTELLIKE,Germania,2012-01-01,246408.0,1121895.0
Italia,HOTELLIKE,Giappone,2012-01-01,85162.0,158510.0
Italia,HOTELLIKE,Grecia,2012-01-01,17467.0,49983.0
Italia,HOTELLIKE,India,2012-01-01,5409.0,17354.0
Italia,HOTELLIKE,Irlanda,2012-01-01,11108.0,44803.0
Italia,HOTELLIKE,Islanda,2012-01-01,1096.0,5442.0
Italia,HOTELLIKE,Israele,2012-01-01,8276.0,28098.0
Italia,HOTELLIKE,Italia,2012-01-01,2801026.0,7427827.0
Italia,HOTELLIKE,Lettonia,2012-01-01,2353.0,9529.0
Italia,HOTELLIKE,Lituania,2012-01-01,3454.0,11954.0
