2009-12-01,esercizi alberghieri,Italia,70644,228402
2009-12-01,esercizi alberghieri,Paesi esteri,4501,20567
2009-12-01,esercizi extra-alberghieri,Italia,6411,26555
2009-12-01,esercizi extra-alberghieri,Paesi esteri,284,2397
2010-01-01,esercizi alberghieri,Italia,76125,264954
2010-01-01,esercizi alberghieri,Paesi esteri,4173,20589
2010-01-01,esercizi extra-alberghieri,Italia,6079,28102
2010-01-01,esercizi extra-alberghieri,Paesi esteri,315,1704
2010-02-01,esercizi alberghieri,Italia,87620,264688
2010-02-01,esercizi alberghieri,Paesi esteri,4786,19649
2010-02-01,esercizi extra-alberghieri,Italia,6257,25515
2010-02-01,esercizi extra-alberghieri,Paesi esteri,274,1584
2010-03-01,esercizi alberghieri,Italia,70727,209536
2010-03-01,esercizi alberghieri,Paesi esteri,6811,25207
2010-03-01,esercizi extra-alberghieri,Italia,4976,22790
2010-03-01,esercizi extra-alberghieri,Paesi esteri,445,2302
2010-04-01,esercizi alberghieri,Italia,66036,182358
2010-04-01,esercizi alberghieri,Paesi esteri,7348,26515
2010-04-01,esercizi extra-alberghieri,Italia,6951,25678
2010-04-01,esercizi extra-alberghieri,Paesi esteri,801,3549
2010-05-01,esercizi alberghieri,Italia,68236,186302
2010-05-01,esercizi alberghieri,Paesi esteri,14160,49245
2010-05-01,esercizi extra-alberghieri,Italia,9713,46808
2010-05-01,esercizi extra-alberghieri,Paesi esteri,4491,26897
2010-06-01,esercizi alberghieri,Italia,108890,462488
2010-06-01,esercizi alberghieri,Paesi esteri,14894,72632
2010-06-01,esercizi extra-alberghieri,Italia,34012,270863
2010-06-01,esercizi extra-alberghieri,Paesi esteri,5332,38378
2010-07-01,esercizi alberghieri,Italia,161353,887707
2010-07-01,esercizi alberghieri,Paesi esteri,24279,130434
2010-07-01,esercizi extra-alberghieri,Italia,58372,581347
2010-07-01,esercizi extra-alberghieri,Paesi esteri,12164,105258
2010-08-01,esercizi alberghieri,Italia,188987,1090629
2010-08-01,esercizi alberghieri,Paesi esteri,16967,98786
2010-08-01,esercizi extra-alberghieri,Italia,73815,816220
2010-08-01,esercizi extra-alberghieri,Paesi esteri,8707,85789
2010-09-01,esercizi alberghieri,Italia,78494,334012
2010-09-01,esercizi alberghieri,Paesi esteri,16267,75111
2010-09-01,esercizi extra-alberghieri,Italia,11359,121324
2010-09-01,esercizi extra-alberghieri,Paesi esteri,4031,42617
2010-10-01,esercizi alberghieri,Italia,60463,158042
2010-10-01,esercizi alberghieri,Paesi esteri,10828,39291
2010-10-01,esercizi extra-alberghieri,Italia,5365,33811
2010-10-01,esercizi extra-alberghieri,Paesi esteri,1519,10485
2010-11-01,esercizi alberghieri,Italia,51185,131055
2010-11-01,esercizi alberghieri,Paesi esteri,6098,24666
2010-11-01,esercizi extra-alberghieri,Italia,3479,29197
2010-11-01,esercizi extra-alberghieri,Paesi esteri,434,2839
2010-12-01,esercizi alberghieri,Italia,69391,173580
2010-12-01,esercizi alberghieri,Paesi esteri,4704,19632
2010-12-01,esercizi extra-alberghieri,Italia,7014,34061
2010-12-01,esercizi extra-alberghieri,Paesi esteri,393,2725
2011-01-01,esercizi alberghieri,Italia,80228,232106
2011-01-01,esercizi alberghieri,Paesi esteri,4996,18365
2011-01-01,esercizi extra-alberghieri,Italia,7456,34427
2011-01-01,esercizi extra-alberghieri,Paesi esteri,270,1738
2011-02-01,esercizi alberghieri,Italia,85010,217809
2011-02-01,esercizi alberghieri,Paesi esteri,5262,19347
2011-02-01,esercizi extra-alberghieri,Italia,6585,30605
2011-02-01,esercizi extra-alberghieri,Paesi esteri,325,2339
2011-03-01,esercizi alberghieri,Italia,75844,200209
2011-03-01,esercizi alberghieri,Paesi esteri,6691,22601
2011-03-01,esercizi extra-alberghieri,Italia,6334,31348
2011-03-01,esercizi extra-alberghieri,Paesi esteri,433,2821
2011-04-01,esercizi alberghieri,Italia,64716,152183
2011-04-01,esercizi alberghieri,Paesi esteri,13110,49289
2011-04-01,esercizi extra-alberghieri,Italia,9080,35036
2011-04-01,esercizi extra-alberghieri,Paesi esteri,1551,6673
2011-05-01,esercizi alberghieri,Italia,70314,163366
2011-05-01,esercizi alberghieri,Paesi esteri,16544,65277
2011-05-01,esercizi extra-alberghieri,Italia,9584,48901
2011-05-01,esercizi extra-alberghieri,Paesi esteri,3254,15284
2011-06-01,esercizi alberghieri,Italia,124334,500316
2011-06-01,esercizi alberghieri,Paesi esteri,19330,91107
2011-06-01,esercizi extra-alberghieri,Italia,37345,284982
2011-06-01,esercizi extra-alberghieri,Paesi esteri,7136,50221
2011-07-01,esercizi alberghieri,Italia,171519,919373
2011-07-01,esercizi alberghieri,Paesi esteri,27297,149354
2011-07-01,esercizi extra-alberghieri,Italia,63383,616854
2011-07-01,esercizi extra-alberghieri,Paesi esteri,13208,108866
2011-08-01,esercizi alberghieri,Italia,199843,1122970
2011-08-01,esercizi alberghieri,Paesi esteri,19019,107463
2011-08-01,esercizi extra-alberghieri,Italia,75635,843597
2011-08-01,esercizi extra-alberghieri,Paesi esteri,9461,84412
2011-09-01,esercizi alberghieri,Italia,88468,349262
2011-09-01,esercizi alberghieri,Paesi esteri,17423,76531
2011-09-01,esercizi extra-alberghieri,Italia,14569,132813
2011-09-01,esercizi extra-alberghieri,Paesi esteri,4423,36824
2011-10-01,esercizi alberghieri,Italia,61584,150899
2011-10-01,esercizi alberghieri,Paesi esteri,12391,41267
2011-10-01,esercizi extra-alberghieri,Italia,6069,27405
2011-10-01,esercizi extra-alberghieri,Paesi esteri,1386,10307
2011-11-01,esercizi alberghieri,Italia,48741,123194
2011-11-01,esercizi alberghieri,Paesi esteri,6212,24433
2011-11-01,esercizi extra-alberghieri,Italia,4430,16139
2011-11-01,esercizi extra-alberghieri,Paesi esteri,475,4547
2011-12-01,esercizi alberghieri,Italia,67097,155670
2011-12-01,esercizi alberghieri,Paesi esteri,4724,16741
2011-12-01,esercizi extra-alberghieri,Italia,7395,23461
2011-12-01,esercizi extra-alberghieri,Paesi esteri,414,3705
2012-01-01,esercizi alberghieri,Italia,80850,222977
2012-01-01,esercizi alberghieri,Paesi esteri,4652,16082
2012-01-01,esercizi extra-alberghieri,Italia,8273,29809
2012-01-01,esercizi extra-alberghieri,Paesi esteri,418,4075
2012-02-01,esercizi alberghieri,Italia,68528,179943
2012-02-01,esercizi alberghieri,Paesi esteri,5463,18126
2012-02-01,esercizi extra-alberghieri,Italia,6084,19943
2012-02-01,esercizi extra-alberghieri,Paesi esteri,321,4152
2012-03-01,esercizi alberghieri,Italia,87954,209268
2012-03-01,esercizi alberghieri,Paesi esteri,7090,26286
2012-03-01,esercizi extra-alberghieri,Italia,8710,24313
2012-03-01,esercizi extra-alberghieri,Paesi esteri,649,5451
2012-04-01,esercizi alberghieri,Italia,65039,148503
2012-04-01,esercizi alberghieri,Paesi esteri,12174,51119
2012-04-01,esercizi extra-alberghieri,Italia,10278,30846
2012-04-01,esercizi extra-alberghieri,Paesi esteri,1228,6807
2012-05-01,esercizi alberghieri,Italia,66367,151510
2012-05-01,esercizi alberghieri,Paesi esteri,16553,61104
2012-05-01,esercizi extra-alberghieri,Italia,9059,37952
2012-05-01,esercizi extra-alberghieri,Paesi esteri,4772,25220
2012-06-01,esercizi alberghieri,Italia,131794,496443
2012-06-01,esercizi alberghieri,Paesi esteri,17671,85315
2012-06-01,esercizi extra-alberghieri,Italia,45068,281423
2012-06-01,esercizi extra-alberghieri,Paesi esteri,7469,51102
2012-07-01,esercizi alberghieri,Italia,158167,875362
2012-07-01,esercizi alberghieri,Paesi esteri,26563,146309
2012-07-01,esercizi extra-alberghieri,Italia,57963,587994
2012-07-01,esercizi extra-alberghieri,Paesi esteri,12777,112773
2012-08-01,esercizi alberghieri,Italia,204806,1113143
2012-08-01,esercizi alberghieri,Paesi esteri,18478,111014
2012-08-01,esercizi extra-alberghieri,Italia,80402,843497
2012-08-01,esercizi extra-alberghieri,Paesi esteri,9457,84817
2012-09-01,esercizi alberghieri,Italia,85319,338332
2012-09-01,esercizi alberghieri,Paesi esteri,17772,83230
2012-09-01,esercizi extra-alberghieri,Italia,16046,135879
2012-09-01,esercizi extra-alberghieri,Paesi esteri,5213,44778
2012-10-01,esercizi alberghieri,Italia,55699,134209
2012-10-01,esercizi alberghieri,Paesi esteri,10076,34857
2012-10-01,esercizi extra-alberghieri,Italia,5772,21750
2012-10-01,esercizi extra-alberghieri,Paesi esteri,1766,12074
2012-11-01,esercizi alberghieri,Italia,50387,122092
2012-11-01,esercizi alberghieri,Paesi esteri,5446,20187
2012-11-01,esercizi extra-alberghieri,Italia,5394,19403
2012-11-01,esercizi extra-alberghieri,Paesi esteri,437,3983
2012-12-01,esercizi alberghieri,Italia,70535,173045
2012-12-01,esercizi alberghieri,Paesi esteri,4929,18351
2012-12-01,esercizi extra-alberghieri,Italia,8108,24393
2012-12-01,esercizi extra-alberghieri,Paesi esteri,434,3585
2013-01-01,esercizi alberghieri,Italia,70600,199799
2013-01-01,esercizi alberghieri,Paesi esteri,4398,15531
2013-01-01,esercizi extra-alberghieri,Italia,7050,25862
2013-01-01,esercizi extra-alberghieri,Paesi esteri,396,3468
2013-02-01,esercizi alberghieri,Italia,83581,214934
2013-02-01,esercizi alberghieri,Paesi esteri,5074,17574
2013-02-01,esercizi extra-alberghieri,Italia,8099,24018
2013-02-01,esercizi extra-alberghieri,Paesi esteri,330,2611
2013-03-01,esercizi alberghieri,Italia,82493,210869
2013-03-01,esercizi alberghieri,Paesi esteri,6631,20073
2013-03-01,esercizi extra-alberghieri,Italia,9675,27151
2013-03-01,esercizi extra-alberghieri,Paesi esteri,783,3937
2013-04-01,esercizi alberghieri,Italia,57383,138767
2013-04-01,esercizi alberghieri,Paesi esteri,8448,25314
2013-04-01,esercizi extra-alberghieri,Italia,8068,26797
2013-04-01,esercizi extra-alberghieri,Paesi esteri,1244,4793
2013-05-01,esercizi alberghieri,Italia,64297,142005
2013-05-01,esercizi alberghieri,Paesi esteri,15434,51354
2013-05-01,esercizi extra-alberghieri,Italia,8810,38279
2013-05-01,esercizi extra-alberghieri,Paesi esteri,6134,36189
2013-06-01,esercizi alberghieri,Italia,116656,450667
2013-06-01,esercizi alberghieri,Paesi esteri,17844,79499
2013-06-01,esercizi extra-alberghieri,Italia,41694,267022
2013-06-01,esercizi extra-alberghieri,Paesi esteri,7870,49822
2013-07-01,esercizi alberghieri,Italia,146016,802648
2013-07-01,esercizi alberghieri,Paesi esteri,25464,139936
2013-07-01,esercizi extra-alberghieri,Italia,54602,578011
2013-07-01,esercizi extra-alberghieri,Paesi esteri,12635,115131
2013-08-01,esercizi alberghieri,Italia,202431,1071525
2013-08-01,esercizi alberghieri,Paesi esteri,19796,110982
2013-08-01,esercizi extra-alberghieri,Italia,82076,813147
2013-08-01,esercizi extra-alberghieri,Paesi esteri,10458,91302
2013-09-01,esercizi alberghieri,Italia,78757,325985
2013-09-01,esercizi alberghieri,Paesi esteri,16712,75256
2013-09-01,esercizi extra-alberghieri,Italia,13621,122614
2013-09-01,esercizi extra-alberghieri,Paesi esteri,4848,43888
2013-10-01,esercizi alberghieri,Italia,46765,119654
2013-10-01,esercizi alberghieri,Paesi esteri,9934,31671
2013-10-01,esercizi extra-alberghieri,Italia,5383,19886
2013-10-01,esercizi extra-alberghieri,Paesi esteri,1608,13892
2013-11-01,esercizi alberghieri,Italia,47430,113008
2013-11-01,esercizi alberghieri,Paesi esteri,5693,19568
2013-11-01,esercizi extra-alberghieri,Italia,5258,18730
2013-11-01,esercizi extra-alberghieri,Paesi esteri,403,3000
2013-12-01,esercizi alberghieri,Italia,71389,174992
2013-12-01,esercizi alberghieri,Paesi esteri,5947,21877
2013-12-01,esercizi extra-alberghieri,Italia,10420,31676
2013-12-01,esercizi extra-alberghieri,Paesi esteri,574,3525
2014-01-01,esercizi alberghieri,Italia,68677,185164
2014-01-01,esercizi alberghieri,Paesi esteri,4652,16909
2014-01-01,esercizi extra-alberghieri,Italia,6071,22694
2014-01-01,esercizi extra-alberghieri,Paesi esteri,310,2690
2014-02-01,esercizi alberghieri,Italia,70612,175492
2014-02-01,esercizi alberghieri,Paesi esteri,4586,16673
2014-02-01,esercizi extra-alberghieri,Italia,5838,18678
2014-02-01,esercizi extra-alberghieri,Paesi esteri,283,2624
2014-03-01,esercizi alberghieri,Italia,66832,164037
2014-03-01,esercizi alberghieri,Paesi esteri,5886,20280
2014-03-01,esercizi extra-alberghieri,Italia,5964,19224
2014-03-01,esercizi extra-alberghieri,Paesi esteri,388,3086
2014-04-01,esercizi alberghieri,Italia,57988,133469
2014-04-01,esercizi alberghieri,Paesi esteri,13601,35114
2014-04-01,esercizi extra-alberghieri,Italia,7880,25240
2014-04-01,esercizi extra-alberghieri,Paesi esteri,1392,5219
2014-05-01,esercizi alberghieri,Italia,63541,140767
2014-05-01,esercizi alberghieri,Paesi esteri,13074,43285
2014-05-01,esercizi extra-alberghieri,Italia,9179,25579
2014-05-01,esercizi extra-alberghieri,Paesi esteri,3002,14764
2014-06-01,esercizi alberghieri,Italia,98754,367394
2014-06-01,esercizi alberghieri,Paesi esteri,14986,73266
2014-06-01,esercizi extra-alberghieri,Italia,37179,241702
2014-06-01,esercizi extra-alberghieri,Paesi esteri,8689,55644
2014-07-01,esercizi alberghieri,Italia,138729,710262
2014-07-01,esercizi alberghieri,Paesi esteri,21949,111744
2014-07-01,esercizi extra-alberghieri,Italia,54214,546372
2014-07-01,esercizi extra-alberghieri,Paesi esteri,11851,101564
2014-08-01,esercizi alberghieri,Italia,194712,966760
2014-08-01,esercizi alberghieri,Paesi esteri,17259,83416
2014-08-01,esercizi extra-alberghieri,Italia,83118,759746
2014-08-01,esercizi extra-alberghieri,Paesi esteri,11533,86691
2014-09-01,esercizi alberghieri,Italia,68694,281381
2014-09-01,esercizi alberghieri,Paesi esteri,14917,71252
2014-09-01,esercizi extra-alberghieri,Italia,10283,101972
2014-09-01,esercizi extra-alberghieri,Paesi esteri,5234,46999
2014-10-01,esercizi alberghieri,Italia,53117,109610
2014-10-01,esercizi alberghieri,Paesi esteri,8757,25087
2014-10-01,esercizi extra-alberghieri,Italia,11874,66109
2014-10-01,esercizi extra-alberghieri,Paesi esteri,2272,15252
2014-11-01,esercizi alberghieri,Italia,43298,102852
2014-11-01,esercizi alberghieri,Paesi esteri,4693,16154
2014-11-01,esercizi extra-alberghieri,Italia,8468,43749
2014-11-01,esercizi extra-alberghieri,Paesi esteri,570,4351
2014-12-01,esercizi alberghieri,Italia,58758,135831
2014-12-01,esercizi alberghieri,Paesi esteri,3354,11717
2014-12-01,esercizi extra-alberghieri,Italia,13484,68302
2014-12-01,esercizi extra-alberghieri,Paesi esteri,933,6507
2015-01-01,esercizi alberghieri,Italia,70066,166722
2015-01-01,esercizi alberghieri,Paesi esteri,4057,13252
2015-01-01,esercizi extra-alberghieri,Italia,5846,17715
2015-01-01,esercizi extra-alberghieri,Paesi esteri,280,1648
2015-02-01,esercizi alberghieri,Italia,81773,179987
2015-02-01,esercizi alberghieri,Paesi esteri,4621,15163
2015-02-01,esercizi extra-alberghieri,Italia,7544,18808
2015-02-01,esercizi extra-alberghieri,Paesi esteri,382,1667
2015-03-01,esercizi alberghieri,Italia,69714,145702
2015-03-01,esercizi alberghieri,Paesi esteri,5606,15385
2015-03-01,esercizi extra-alberghieri,Italia,6216,17261
2015-03-01,esercizi extra-alberghieri,Paesi esteri,464,2112
