2009-12-01,esercizi alberghieri,Paesi esteri,922,6520
2009-12-01,esercizi extra-alberghieri,Italia,719,3277
2009-12-01,esercizi extra-alberghieri,Paesi esteri,32,145
2010-01-01,esercizi alberghieri,Italia,9521,50581
2010-01-01,esercizi alberghieri,Paesi esteri,789,6424
2010-01-01,esercizi extra-alberghieri,Italia,275,1884
2010-01-01,esercizi extra-alberghieri,Paesi esteri,12,92
2010-02-01,esercizi alberghieri,Italia,10760,46826
2010-02-01,esercizi alberghieri,Paesi esteri,964,5759
2010-02-01,esercizi extra-alberghieri,Italia,451,1812
2010-02-01,esercizi extra-alberghieri,Paesi esteri,13,78
2010-03-01,esercizi alberghieri,Italia,10768,44364
2010-03-01,esercizi alberghieri,Paesi esteri,1426,7331
2010-03-01,esercizi extra-alberghieri,Italia,283,1834
2010-03-01,esercizi extra-alberghieri,Paesi esteri,53,219
2010-04-01,esercizi alberghieri,Italia,13892,52347
2010-04-01,esercizi alberghieri,Paesi esteri,1816,8410
2010-04-01,esercizi extra-alberghieri,Italia,1775,3863
2010-04-01,esercizi extra-alberghieri,Paesi esteri,300,841
2010-05-01,esercizi alberghieri,Italia,16705,60648
2010-05-01,esercizi alberghieri,Paesi esteri,4890,23141
2010-05-01,esercizi extra-alberghieri,Italia,5352,25444
2010-05-01,esercizi extra-alberghieri,Paesi esteri,3401,22246
2010-06-01,esercizi alberghieri,Italia,42524,244064
2010-06-01,esercizi alberghieri,Paesi esteri,5623,42077
2010-06-01,esercizi extra-alberghieri,Italia,24823,218541
2010-06-01,esercizi extra-alberghieri,Paesi esteri,4006,32411
2010-07-01,esercizi alberghieri,Italia,67455,476343
2010-07-01,esercizi alberghieri,Paesi esteri,10061,77514
2010-07-01,esercizi extra-alberghieri,Italia,41110,449093
2010-07-01,esercizi extra-alberghieri,Paesi esteri,9437,89907
2010-08-01,esercizi alberghieri,Italia,77011,556676
2010-08-01,esercizi alberghieri,Paesi esteri,6005,49433
2010-08-01,esercizi extra-alberghieri,Italia,45503,571382
2010-08-01,esercizi extra-alberghieri,Paesi esteri,6322,69904
2010-09-01,esercizi alberghieri,Italia,20179,144976
2010-09-01,esercizi alberghieri,Paesi esteri,5479,39338
2010-09-01,esercizi extra-alberghieri,Italia,4795,85672
2010-09-01,esercizi extra-alberghieri,Paesi esteri,2674,34582
2010-10-01,esercizi alberghieri,Italia,9966,34278
2010-10-01,esercizi alberghieri,Paesi esteri,2571,13563
2010-10-01,esercizi extra-alberghieri,Italia,578,3862
2010-10-01,esercizi extra-alberghieri,Paesi esteri,662,5559
2010-11-01,esercizi alberghieri,Italia,10069,31762
2010-11-01,esercizi alberghieri,Paesi esteri,1242,7646
2010-11-01,esercizi extra-alberghieri,Italia,272,953
2010-11-01,esercizi extra-alberghieri,Paesi esteri,43,218
2010-12-01,esercizi alberghieri,Italia,11664,34877
2010-12-01,esercizi alberghieri,Paesi esteri,958,6200
2010-12-01,esercizi extra-alberghieri,Italia,505,1452
2010-12-01,esercizi extra-alberghieri,Paesi esteri,67,524
2011-01-01,esercizi alberghieri,Italia,9748,33203
2011-01-01,esercizi alberghieri,Paesi esteri,944,5454
2011-01-01,esercizi extra-alberghieri,Italia,453,1919
2011-01-01,esercizi extra-alberghieri,Paesi esteri,46,253
2011-02-01,esercizi alberghieri,Italia,10085,30961
2011-02-01,esercizi alberghieri,Paesi esteri,993,5572
2011-02-01,esercizi extra-alberghieri,Italia,245,1237
2011-02-01,esercizi extra-alberghieri,Paesi esteri,64,213
2011-03-01,esercizi alberghieri,Italia,10778,32657
2011-03-01,esercizi alberghieri,Paesi esteri,1569,6793
2011-03-01,esercizi extra-alberghieri,Italia,404,1516
2011-03-01,esercizi extra-alberghieri,Paesi esteri,65,704
2011-04-01,esercizi alberghieri,Italia,14531,41620
2011-04-01,esercizi alberghieri,Paesi esteri,3246,14405
2011-04-01,esercizi extra-alberghieri,Italia,2897,8624
2011-04-01,esercizi extra-alberghieri,Paesi esteri,622,2375
2011-05-01,esercizi alberghieri,Italia,17368,45042
2011-05-01,esercizi alberghieri,Paesi esteri,4875,20273
2011-05-01,esercizi extra-alberghieri,Italia,4287,21194
2011-05-01,esercizi extra-alberghieri,Paesi esteri,1907,9775
2011-06-01,esercizi alberghieri,Italia,49873,267745
2011-06-01,esercizi alberghieri,Paesi esteri,7467,51755
2011-06-01,esercizi extra-alberghieri,Italia,26152,217504
2011-06-01,esercizi extra-alberghieri,Paesi esteri,4967,41129
2011-07-01,esercizi alberghieri,Italia,71690,498649
2011-07-01,esercizi alberghieri,Paesi esteri,10776,80408
2011-07-01,esercizi extra-alberghieri,Italia,44069,460838
2011-07-01,esercizi extra-alberghieri,Paesi esteri,9989,91346
2011-08-01,esercizi alberghieri,Italia,81947,588281
2011-08-01,esercizi alberghieri,Paesi esteri,6449,53458
2011-08-01,esercizi extra-alberghieri,Italia,45653,594047
2011-08-01,esercizi extra-alberghieri,Paesi esteri,6416,67241
2011-09-01,esercizi alberghieri,Italia,26466,160722
2011-09-01,esercizi alberghieri,Paesi esteri,5730,40422
2011-09-01,esercizi extra-alberghieri,Italia,6956,98784
2011-09-01,esercizi extra-alberghieri,Paesi esteri,2854,27625
2011-10-01,esercizi alberghieri,Italia,10890,30491
2011-10-01,esercizi alberghieri,Paesi esteri,2828,12938
2011-10-01,esercizi extra-alberghieri,Italia,588,9297
2011-10-01,esercizi extra-alberghieri,Paesi esteri,476,4166
2011-11-01,esercizi alberghieri,Italia,9651,28505
2011-11-01,esercizi alberghieri,Paesi esteri,1488,9055
2011-11-01,esercizi extra-alberghieri,Italia,382,1593
2011-11-01,esercizi extra-alberghieri,Paesi esteri,74,417
2011-12-01,esercizi alberghieri,Italia,11445,28460
