2011-08-01,esercizi alberghieri,Paesi esteri,5597,24073
2011-08-01,esercizi extra-alberghieri,Italia,2844,10004
2011-08-01,esercizi extra-alberghieri,Paesi esteri,530,4365
2011-09-01,esercizi alberghieri,Italia,23501,81974
2011-09-01,esercizi alberghieri,Paesi esteri,5815,17637
2011-09-01,esercizi extra-alberghieri,Italia,1179,4217
2011-09-01,esercizi extra-alberghieri,Paesi esteri,246,2883
2011-10-01,esercizi alberghieri,Italia,22405,53616
2011-10-01,esercizi alberghieri,Paesi esteri,4828,12995
2011-10-01,esercizi extra-alberghieri,Italia,1016,3476
2011-10-01,esercizi extra-alberghieri,Paesi esteri,108,2065
2011-11-01,esercizi alberghieri,Italia,16213,39052
2011-11-01,esercizi alberghieri,Paesi esteri,1856,6379
2011-11-01,esercizi extra-alberghieri,Italia,816,2498
2011-11-01,esercizi extra-alberghieri,Paesi esteri,103,1856
2011-12-01,esercizi alberghieri,Italia,18105,36203
2011-12-01,esercizi alberghieri,Paesi esteri,1755,5499
2011-12-01,esercizi extra-alberghieri,Italia,971,2796
2011-12-01,esercizi extra-alberghieri,Paesi esteri,78,1427
2012-01-01,esercizi alberghieri,Italia,15296,34936
2012-01-01,esercizi alberghieri,Paesi esteri,1657,5147
2012-01-01,esercizi extra-alberghieri,Italia,820,2450
2012-01-01,esercizi extra-alberghieri,Paesi esteri,49,1765
2012-02-01,esercizi alberghieri,Italia,11639,25340
2012-02-01,esercizi alberghieri,Paesi esteri,1914,5365
2012-02-01,esercizi extra-alberghieri,Italia,600,1749
2012-02-01,esercizi extra-alberghieri,Paesi esteri,58,1587
2012-03-01,esercizi alberghieri,Italia,18867,35268
2012-03-01,esercizi alberghieri,Paesi esteri,2333,7044
2012-03-01,esercizi extra-alberghieri,Italia,1099,2532
2012-03-01,esercizi extra-alberghieri,Paesi esteri,102,1495
2012-04-01,esercizi alberghieri,Italia,20233,42999
2012-04-01,esercizi alberghieri,Paesi esteri,5678,27579
2012-04-01,esercizi extra-alberghieri,Italia,1384,3364
2012-04-01,esercizi extra-alberghieri,Paesi esteri,146,1511
2012-05-01,esercizi alberghieri,Italia,22106,46392
2012-05-01,esercizi alberghieri,Paesi esteri,6252,24511
2012-05-01,esercizi extra-alberghieri,Italia,1111,2835
2012-05-01,esercizi extra-alberghieri,Paesi esteri,270,1746
2012-06-01,esercizi alberghieri,Italia,31384,106032
2012-06-01,esercizi alberghieri,Paesi esteri,5344,20566
2012-06-01,esercizi extra-alberghieri,Italia,1419,3828
2012-06-01,esercizi extra-alberghieri,Paesi esteri,455,2569
2012-07-01,esercizi alberghieri,Italia,30733,151330
2012-07-01,esercizi alberghieri,Paesi esteri,7333,34894
2012-07-01,esercizi extra-alberghieri,Italia,1942,5654
2012-07-01,esercizi extra-alberghieri,Paesi esteri,772,4671
2012-08-01,esercizi alberghieri,Italia,37122,193084
2012-08-01,esercizi alberghieri,Paesi esteri,5479,26673
2012-08-01,esercizi extra-alberghieri,Italia,2922,11891
2012-08-01,esercizi extra-alberghieri,Paesi esteri,628,5428
2012-09-01,esercizi alberghieri,Italia,22900,79601
2012-09-01,esercizi alberghieri,Paesi esteri,5841,19422
2012-09-01,esercizi extra-alberghieri,Italia,980,3146
