Region,Infrastructure,ResidenceCountry,Date,Arrivals,Attendance
Abruzzo,HOTELLIKE,Russia,2010-07-01,764.0,4798.0
Abruzzo,HOTELLIKE,Slovacchia,2010-07-01,84.0,585.0
Abruzzo,HOTELLIKE,Slovenia,2010-07-01,79.0,390.0
Abruzzo,HOTELLIKE,Spagna,2010-07-01,1036.0,3774.0
Abruzzo,HOTELLIKE,Stati Uniti,2010-07-01,2761.0,9743.0
Abruzzo,HOTELLIKE,Sud Africa,2010-07-01,36.0,152.0
Abruzzo,HOTELLIKE,Svezia,2010-07-01,456.0,2313.0
Abruzzo,HOTELLIKE,Turchia,2010-07-01,128.0,451.0
Abruzzo,HOTELLIKE,Ungheria,2010-07-01,213.0,1130.0
Abruzzo,HOTELLIKE,Venezuela,2010-07-01,32.0,149.0
Abruzzo,OTHER,Altri,2010-07-01,43.0,306.0
Abruzzo,OTHER,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2010-07-01,13.0,92.0
Abruzzo,OTHER,Altri Paesi dell'Asia,2010-07-01,24.0,191.0
Abruzzo,OTHER,Altri paesi africani,2010-07-01,9.0,137.0
Abruzzo,OTHER,Altri paesi europei,2010-07-01,79.0,737.0
Abruzzo,OTHER,Argentina,2010-07-01,18.0,92.0
Abruzzo,OTHER,Australia,2010-07-01,121.0,521.0
Abruzzo,OTHER,Austria,2010-07-01,674.0,6514.0
Abruzzo,OTHER,Belgio,2010-07-01,491.0,4734.0
Abruzzo,OTHER,Brasile,2010-07-01,39.0,198.0
Abruzzo,OTHER,Bulgaria,2010-07-01,9.0,63.0
Abruzzo,OTHER,Canada,2010-07-01,90.0,453.0
Abruzzo,OTHER,"Ceca, Repubblica",2010-07-01,417.0,4015.0
Abruzzo,OTHER,Cina,2010-07-01,27.0,134.0
Abruzzo,OTHER,Cipro,2010-07-01,2.0,8.0
Abruzzo,OTHER,Corea del sud,2010-07-01,31.0,129.0
Abruzzo,OTHER,Croazia,2010-07-01,17.0,175.0
Abruzzo,OTHER,Danimarca,2010-07-01,909.0,11377.0
Abruzzo,OTHER,Egitto,2010-07-01,5.0,37.0
Abruzzo,OTHER,Estonia,2010-07-01,7.0,30.0
Abruzzo,OTHER,Finlandia,2010-07-01,46.0,324.0
Abruzzo,OTHER,Francia,2010-07-01,783.0,4839.0
Abruzzo,OTHER,Germania,2010-07-01,2442.0,25467.0
Abruzzo,OTHER,Giappone,2010-07-01,31.0,142.0
Abruzzo,OTHER,Grecia,2010-07-01,23.0,128.0
Abruzzo,OTHER,India,2010-07-01,11.0,70.0
Abruzzo,OTHER,Irlanda,2010-07-01,71.0,886.0
Abruzzo,OTHER,Islanda,2010-07-01,5.0,31.0
Abruzzo,OTHER,Israele,2010-07-01,32.0,185.0
Abruzzo,OTHER,Italia,2010-07-01,11832.0,130553.0
Abruzzo,OTHER,Lettonia,2010-07-01,4.0,25.0
Abruzzo,OTHER,Lituania,2010-07-01,9.0,44.0
Abruzzo,OTHER,Lussemburgo,2010-07-01,11.0,87.0
Abruzzo,OTHER,Malta,2010-07-01,7.0,40.0
Abruzzo,OTHER,Messico,2010-07-01,24.0,108.0
Abruzzo,OTHER,Norvegia,2010-07-01,116.0,1125.0
Abruzzo,OTHER,Nuova Zelanda,2010-07-01,27.0,104.0
Abruzzo,OTHER,Paesi Bassi,2010-07-01,2179.0,23119.0
Abruzzo,OTHER,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2010-07-01,7.0,79.0
Abruzzo,OTHER,Paesi esteri,2010-07-01,11447.0,109078.0
Abruzzo,OTHER,Polonia,2010-07-01,242.0,2482.0
Abruzzo,OTHER,Portogallo,2010-07-01,25.0,155.0
Abruzzo,OTHER,Regno unito,2010-07-01,391.0,2984.0
Abruzzo,OTHER,Romania,2010-07-01,46.0,480.0
Abruzzo,OTHER,Russia,2010-07-01,65.0,648.0
Abruzzo,OTHER,Slovacchia,2010-07-01,132.0,1346.0
Abruzzo,OTHER,Slovenia,2010-07-01,60.0,392.0
Abruzzo,OTHER,Spagna,2010-07-01,217.0,958.0
Abruzzo,OTHER,Stati Uniti,2010-07-01,370.0,1941.0
Abruzzo,OTHER,Sud Africa,2010-07-01,9.0,54.0
Abruzzo,OTHER,Svezia,2010-07-01,155.0,1342.0
Abruzzo,OTHER,Turchia,2010-07-01,13.0,77.0
Abruzzo,OTHER,Ungheria,2010-07-01,196.0,1800.0
Abruzzo,OTHER,Venezuela,2010-07-01,5.0,27.0
Abruzzo,HOTELLIKE,Altri,2010-08-01,198.0,958.0
Abruzzo,HOTELLIKE,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2010-08-01,89.0,441.0
Abruzzo,HOTELLIKE,Altri Paesi dell'Asia,2010-08-01,138.0,524.0
Abruzzo,HOTELLIKE,Altri paesi africani,2010-08-01,38.0,194.0
Abruzzo,HOTELLIKE,Altri paesi europei,2010-08-01,311.0,1675.0
Abruzzo,HOTELLIKE,Argentina,2010-08-01,79.0,327.0
Abruzzo,HOTELLIKE,Australia,2010-08-01,259.0,987.0
Abruzzo,HOTELLIKE,Austria,2010-08-01,906.0,5348.0
Abruzzo,HOTELLIKE,Belgio,2010-08-01,438.0,3157.0
Abruzzo,HOTELLIKE,Brasile,2010-08-01,184.0,650.0
Abruzzo,HOTELLIKE,Bulgaria,2010-08-01,41.0,187.0
Abruzzo,HOTELLIKE,Canada,2010-08-01,297.0,1147.0
Abruzzo,HOTELLIKE,"Ceca, Repubblica",2010-08-01,129.0,896.0
Abruzzo,HOTELLIKE,Cina,2010-08-01,506.0,1025.0
Abruzzo,HOTELLIKE,Cipro,2010-08-01,17.0,85.0
Abruzzo,HOTELLIKE,Corea del sud,2010-08-01,179.0,451.0
Abruzzo,HOTELLIKE,Croazia,2010-08-01,36.0,157.0
Abruzzo,HOTELLIKE,Danimarca,2010-08-01,130.0,826.0
Abruzzo,HOTELLIKE,Egitto,2010-08-01,13.0,77.0
Abruzzo,HOTELLIKE,Estonia,2010-08-01,16.0,75.0
Abruzzo,HOTELLIKE,Finlandia,2010-08-01,69.0,419.0
Abruzzo,HOTELLIKE,Francia,2010-08-01,1835.0,9496.0
Abruzzo,HOTELLIKE,Germania,2010-08-01,3542.0,24792.0
Abruzzo,HOTELLIKE,Giappone,2010-08-01,495.0,1384.0
Abruzzo,HOTELLIKE,Grecia,2010-08-01,179.0,747.0
Abruzzo,HOTELLIKE,India,2010-08-01,74.0,208.0
Abruzzo,HOTELLIKE,Irlanda,2010-08-01,154.0,1053.0
Abruzzo,HOTELLIKE,Islanda,2010-08-01,9.0,55.0
Abruzzo,HOTELLIKE,Israele,2010-08-01,168.0,809.0
Abruzzo,HOTELLIKE,Italia,2010-08-01,25865.0,197598.0
Abruzzo,HOTELLIKE,Lettonia,2010-08-01,12.0,51.0
Abruzzo,HOTELLIKE,Lituania,2010-08-01,23.0,104.0
Abruzzo,HOTELLIKE,Lussemburgo,2010-08-01,53.0,413.0
Abruzzo,HOTELLIKE,Malta,2010-08-01,29.0,175.0
Abruzzo,HOTELLIKE,Messico,2010-08-01,70.0,254.0
Abruzzo,HOTELLIKE,Norvegia,2010-08-01,97.0,589.0
Abruzzo,HOTELLIKE,Nuova Zelanda,2010-08-01,38.0,170.0
Abruzzo,HOTELLIKE,Paesi Bassi,2010-08-01,566.0,3631.0
Abruzzo,HOTELLIKE,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2010-08-01,31.0,164.0
Abruzzo,HOTELLIKE,Paesi esteri,2010-08-01,17484.0,94459.0
Abruzzo,HOTELLIKE,Polonia,2010-08-01,294.0,1429.0
Abruzzo,HOTELLIKE,Portogallo,2010-08-01,146.0,571.0
Abruzzo,HOTELLIKE,Regno unito,2010-08-01,1150.0,7297.0
Abruzzo,HOTELLIKE,Romania,2010-08-01,217.0,1170.0
Abruzzo,HOTELLIKE,Russia,2010-08-01,631.0,4088.0
Abruzzo,HOTELLIKE,Slovacchia,2010-08-01,38.0,287.0
Abruzzo,HOTELLIKE,Slovenia,2010-08-01,43.0,208.0
Abruzzo,HOTELLIKE,Spagna,2010-08-01,1060.0,4353.0
Abruzzo,HOTELLIKE,Stati Uniti,2010-08-01,1337.0,4883.0
Abruzzo,HOTELLIKE,Sud Africa,2010-08-01,25.0,108.0
Abruzzo,HOTELLIKE,Svezia,2010-08-01,159.0,992.0
Abruzzo,HOTELLIKE,Turchia,2010-08-01,97.0,354.0
Abruzzo,HOTELLIKE,Ungheria,2010-08-01,136.0,749.0
Abruzzo,HOTELLIKE,Venezuela,2010-08-01,35.0,136.0
Abruzzo,OTHER,Altri,2010-08-01,36.0,318.0
Abruzzo,OTHER,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2010-08-01,9.0,76.0
Abruzzo,OTHER,Altri Paesi dell'Asia,2010-08-01,16.0,129.0
Abruzzo,OTHER,Altri paesi africani,2010-08-01,6.0,111.0
Abruzzo,OTHER,Altri paesi europei,2010-08-01,61.0,596.0
Abruzzo,OTHER,Argentina,2010-08-01,13.0,71.0
Abruzzo,OTHER,Australia,2010-08-01,82.0,402.0
Abruzzo,OTHER,Austria,2010-08-01,456.0,4859.0
Abruzzo,OTHER,Belgio,2010-08-01,195.0,2489.0
Abruzzo,OTHER,Brasile,2010-08-01,19.0,118.0
Abruzzo,OTHER,Bulgaria,2010-08-01,6.0,46.0
Abruzzo,OTHER,Canada,2010-08-01,51.0,265.0
Abruzzo,OTHER,"Ceca, Repubblica",2010-08-01,191.0,2141.0
Abruzzo,OTHER,Cina,2010-08-01,20.0,108.0
Abruzzo,OTHER,Cipro,2010-08-01,1.0,8.0
Abruzzo,OTHER,Corea del sud,2010-08-01,19.0,96.0
Abruzzo,OTHER,Croazia,2010-08-01,11.0,105.0
Abruzzo,OTHER,Danimarca,2010-08-01,79.0,1376.0
Abruzzo,OTHER,Egitto,2010-08-01,2.0,31.0
Abruzzo,OTHER,Estonia,2010-08-01,5.0,24.0
Abruzzo,OTHER,Finlandia,2010-08-01,13.0,83.0
Abruzzo,OTHER,Francia,2010-08-01,786.0,6349.0
Abruzzo,OTHER,Germania,2010-08-01,3348.0,37084.0
Abruzzo,OTHER,Giappone,2010-08-01,29.0,141.0
Abruzzo,OTHER,Grecia,2010-08-01,24.0,220.0
Abruzzo,OTHER,India,2010-08-01,5.0,42.0
Abruzzo,OTHER,Irlanda,2010-08-01,39.0,404.0
Abruzzo,OTHER,Islanda,2010-08-01,4.0,27.0
Abruzzo,OTHER,Israele,2010-08-01,32.0,226.0
Abruzzo,OTHER,Italia,2010-08-01,11427.0,155733.0
Abruzzo,OTHER,Lettonia,2010-08-01,2.0,14.0
Abruzzo,OTHER,Lituania,2010-08-01,5.0,31.0
Abruzzo,OTHER,Lussemburgo,2010-08-01,15.0,133.0
Abruzzo,OTHER,Malta,2010-08-01,4.0,27.0
Abruzzo,OTHER,Messico,2010-08-01,9.0,41.0
Abruzzo,OTHER,Norvegia,2010-08-01,22.0,218.0
Abruzzo,OTHER,Nuova Zelanda,2010-08-01,20.0,74.0
Abruzzo,OTHER,Paesi Bassi,2010-08-01,1030.0,17479.0
Abruzzo,OTHER,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2010-08-01,4.0,61.0
Abruzzo,OTHER,Paesi esteri,2010-08-01,8191.0,90117.0
Abruzzo,OTHER,Polonia,2010-08-01,167.0,1620.0
Abruzzo,OTHER,Portogallo,2010-08-01,25.0,135.0
Abruzzo,OTHER,Regno unito,2010-08-01,371.0,3813.0
Abruzzo,OTHER,Romania,2010-08-01,42.0,475.0
Abruzzo,OTHER,Russia,2010-08-01,52.0,598.0
Abruzzo,OTHER,Slovacchia,2010-08-01,61.0,749.0
Abruzzo,OTHER,Slovenia,2010-08-01,26.0,171.0
Abruzzo,OTHER,Spagna,2010-08-01,246.0,1300.0
Abruzzo,OTHER,Stati Uniti,2010-08-01,171.0,998.0
Abruzzo,OTHER,Sud Africa,2010-08-01,5.0,31.0
Abruzzo,OTHER,Svezia,2010-08-01,37.0,356.0
Abruzzo,OTHER,Turchia,2010-08-01,11.0,55.0
Abruzzo,OTHER,Ungheria,2010-08-01,101.0,1151.0
Abruzzo,OTHER,Venezuela,2010-08-01,5.0,26.0
Abruzzo,HOTELLIKE,Altri,2010-09-01,192.0,698.0
Abruzzo,HOTELLIKE,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2010-09-01,90.0,377.0
Abruzzo,HOTELLIKE,Altri Paesi dell'Asia,2010-09-01,180.0,550.0
Abruzzo,HOTELLIKE,Altri paesi africani,2010-09-01,37.0,175.0
Abruzzo,HOTELLIKE,Altri paesi europei,2010-09-01,347.0,1292.0
Abruzzo,HOTELLIKE,Argentina,2010-09-01,126.0,442.0
Abruzzo,HOTELLIKE,Australia,2010-09-01,386.0,1307.0
Abruzzo,HOTELLIKE,Austria,2010-09-01,746.0,4000.0
Abruzzo,HOTELLIKE,Belgio,2010-09-01,285.0,1543.0
Abruzzo,HOTELLIKE,Brasile,2010-09-01,274.0,894.0
Abruzzo,HOTELLIKE,Bulgaria,2010-09-01,55.0,184.0
Abruzzo,HOTELLIKE,Canada,2010-09-01,375.0,1298.0
Abruzzo,HOTELLIKE,"Ceca, Repubblica",2010-09-01,135.0,829.0
Abruzzo,HOTELLIKE,Cina,2010-09-01,386.0,842.0
Abruzzo,HOTELLIKE,Cipro,2010-09-01,7.0,32.0
Abruzzo,HOTELLIKE,Corea del sud,2010-09-01,96.0,252.0
Abruzzo,HOTELLIKE,Croazia,2010-09-01,47.0,165.0
Abruzzo,HOTELLIKE,Danimarca,2010-09-01,156.0,817.0
Abruzzo,HOTELLIKE,Egitto,2010-09-01,15.0,85.0
Abruzzo,HOTELLIKE,Estonia,2010-09-01,13.0,66.0
Abruzzo,HOTELLIKE,Finlandia,2010-09-01,75.0,352.0
Abruzzo,HOTELLIKE,Francia,2010-09-01,1116.0,4630.0
Abruzzo,HOTELLIKE,Germania,2010-09-01,3501.0,24280.0
Abruzzo,HOTELLIKE,Giappone,2010-09-01,440.0,1238.0
Abruzzo,HOTELLIKE,Grecia,2010-09-01,91.0,357.0
Abruzzo,HOTELLIKE,India,2010-09-01,61.0,199.0
Abruzzo,HOTELLIKE,Irlanda,2010-09-01,156.0,852.0
Abruzzo,HOTELLIKE,Islanda,2010-09-01,6.0,27.0
Abruzzo,HOTELLIKE,Israele,2010-09-01,142.0,545.0
Abruzzo,HOTELLIKE,Italia,2010-09-01,14694.0,71300.0
Abruzzo,HOTELLIKE,Lettonia,2010-09-01,11.0,42.0
Abruzzo,HOTELLIKE,Lituania,2010-09-01,23.0,87.0
Abruzzo,HOTELLIKE,Lussemburgo,2010-09-01,26.0,202.0
Abruzzo,HOTELLIKE,Malta,2010-09-01,28.0,157.0
Abruzzo,HOTELLIKE,Messico,2010-09-01,68.0,218.0
Abruzzo,HOTELLIKE,Norvegia,2010-09-01,131.0,632.0
Abruzzo,HOTELLIKE,Nuova Zelanda,2010-09-01,57.0,202.0
Abruzzo,HOTELLIKE,Paesi Bassi,2010-09-01,402.0,2050.0
Abruzzo,HOTELLIKE,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2010-09-01,31.0,143.0
Abruzzo,HOTELLIKE,Paesi esteri,2010-09-01,16325.0,78640.0
Abruzzo,HOTELLIKE,Polonia,2010-09-01,307.0,1188.0
Abruzzo,HOTELLIKE,Portogallo,2010-09-01,86.0,322.0
Abruzzo,HOTELLIKE,Regno unito,2010-09-01,1151.0,6430.0
Abruzzo,HOTELLIKE,Romania,2010-09-01,147.0,766.0
Abruzzo,HOTELLIKE,Russia,2010-09-01,513.0,2826.0
Abruzzo,HOTELLIKE,Slovacchia,2010-09-01,35.0,188.0
Abruzzo,HOTELLIKE,Slovenia,2010-09-01,50.0,181.0
Abruzzo,HOTELLIKE,Spagna,2010-09-01,651.0,2501.0
Abruzzo,HOTELLIKE,Stati Uniti,2010-09-01,1844.0,6173.0
Abruzzo,HOTELLIKE,Sud Africa,2010-09-01,35.0,130.0
Abruzzo,HOTELLIKE,Svezia,2010-09-01,241.0,1150.0
Abruzzo,HOTELLIKE,Turchia,2010-09-01,79.0,327.0
Abruzzo,HOTELLIKE,Ungheria,2010-09-01,105.0,450.0
Abruzzo,HOTELLIKE,Venezuela,2010-09-01,27.0,112.0
Abruzzo,OTHER,Altri,2010-09-01,22.0,172.0
Abruzzo,OTHER,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2010-09-01,7.0,52.0
Abruzzo,OTHER,Altri Paesi dell'Asia,2010-09-01,13.0,77.0
Abruzzo,OTHER,Altri paesi africani,2010-09-01,4.0,67.0
Abruzzo,OTHER,Altri paesi europei,2010-09-01,32.0,302.0
Abruzzo,OTHER,Argentina,2010-09-01,18.0,101.0
Abruzzo,OTHER,Australia,2010-09-01,88.0,376.0
Abruzzo,OTHER,Austria,2010-09-01,212.0,2275.0
Abruzzo,OTHER,Belgio,2010-09-01,75.0,593.0
Abruzzo,OTHER,Brasile,2010-09-01,25.0,121.0
Abruzzo,OTHER,Bulgaria,2010-09-01,5.0,35.0
Abruzzo,OTHER,Canada,2010-09-01,62.0,303.0
Abruzzo,OTHER,"Ceca, Repubblica",2010-09-01,105.0,1166.0
Abruzzo,OTHER,Cina,2010-09-01,17.0,74.0
Abruzzo,OTHER,Cipro,2010-09-01,1.0,4.0
Abruzzo,OTHER,Corea del sud,2010-09-01,9.0,88.0
Abruzzo,OTHER,Croazia,2010-09-01,6.0,47.0
Abruzzo,OTHER,Danimarca,2010-09-01,42.0,405.0
Abruzzo,OTHER,Egitto,2010-09-01,3.0,38.0
Abruzzo,OTHER,Estonia,2010-09-01,3.0,11.0
Abruzzo,OTHER,Finlandia,2010-09-01,13.0,89.0
Abruzzo,OTHER,Francia,2010-09-01,197.0,1563.0
Abruzzo,OTHER,Germania,2010-09-01,1585.0,19723.0
Abruzzo,OTHER,Giappone,2010-09-01,27.0,144.0
Abruzzo,OTHER,Grecia,2010-09-01,10.0,62.0
Abruzzo,OTHER,India,2010-09-01,6.0,39.0
Abruzzo,OTHER,Irlanda,2010-09-01,28.0,199.0
Abruzzo,OTHER,Islanda,2010-09-01,2.0,14.0
Abruzzo,OTHER,Israele,2010-09-01,30.0,163.0
Abruzzo,OTHER,Italia,2010-09-01,3086.0,32043.0
Abruzzo,OTHER,Lettonia,2010-09-01,2.0,11.0
Abruzzo,OTHER,Lituania,2010-09-01,4.0,18.0
Abruzzo,OTHER,Lussemburgo,2010-09-01,5.0,49.0
Abruzzo,OTHER,Malta,2010-09-01,6.0,36.0
Abruzzo,OTHER,Messico,2010-09-01,9.0,38.0
Abruzzo,OTHER,Norvegia,2010-09-01,25.0,200.0
Abruzzo,OTHER,Nuova Zelanda,2010-09-01,18.0,73.0
Abruzzo,OTHER,Paesi Bassi,2010-09-01,219.0,2602.0
Abruzzo,OTHER,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2010-09-01,3.0,43.0
Abruzzo,OTHER,Paesi esteri,2010-09-01,3974.0,39089.0
Abruzzo,OTHER,Polonia,2010-09-01,102.0,980.0
Abruzzo,OTHER,Portogallo,2010-09-01,11.0,77.0
Abruzzo,OTHER,Regno unito,2010-09-01,205.0,1641.0
Abruzzo,OTHER,Romania,2010-09-01,21.0,293.0
Abruzzo,OTHER,Russia,2010-09-01,33.0,229.0
Abruzzo,OTHER,Slovacchia,2010-09-01,22.0,260.0
Abruzzo,OTHER,Slovenia,2010-09-01,15.0,92.0
Abruzzo,OTHER,Spagna,2010-09-01,94.0,524.0
Abruzzo,OTHER,Stati Uniti,2010-09-01,243.0,1177.0
Abruzzo,OTHER,Sud Africa,2010-09-01,7.0,35.0
Abruzzo,OTHER,Svezia,2010-09-01,43.0,312.0
Abruzzo,OTHER,Turchia,2010-09-01,7.0,45.0
Abruzzo,OTHER,Ungheria,2010-09-01,39.0,400.0
Abruzzo,OTHER,Venezuela,2010-09-01,4.0,17.0
Abruzzo,HOTELLIKE,Altri,2010-10-01,146.0,447.0
Abruzzo,HOTELLIKE,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2010-10-01,54.0,203.0
Abruzzo,HOTELLIKE,Altri Paesi dell'Asia,2010-10-01,131.0,353.0
Abruzzo,HOTELLIKE,Altri paesi africani,2010-10-01,31.0,117.0
Abruzzo,HOTELLIKE,Altri paesi europei,2010-10-01,269.0,789.0
Abruzzo,HOTELLIKE,Argentina,2010-10-01,82.0,262.0
Abruzzo,HOTELLIKE,Australia,2010-10-01,211.0,654.0
Abruzzo,HOTELLIKE,Austria,2010-10-01,438.0,1649.0
Abruzzo,HOTELLIKE,Belgio,2010-10-01,132.0,458.0
Abruzzo,HOTELLIKE,Brasile,2010-10-01,217.0,635.0
Abruzzo,HOTELLIKE,Bulgaria,2010-10-01,31.0,107.0
Abruzzo,HOTELLIKE,Canada,2010-10-01,216.0,749.0
Abruzzo,HOTELLIKE,"Ceca, Repubblica",2010-10-01,53.0,189.0
Abruzzo,HOTELLIKE,Cina,2010-10-01,328.0,617.0
Abruzzo,HOTELLIKE,Cipro,2010-10-01,5.0,19.0
Abruzzo,HOTELLIKE,Corea del sud,2010-10-01,80.0,177.0
Abruzzo,HOTELLIKE,Croazia,2010-10-01,50.0,148.0
Abruzzo,HOTELLIKE,Danimarca,2010-10-01,103.0,467.0
Abruzzo,HOTELLIKE,Egitto,2010-10-01,13.0,57.0
Abruzzo,HOTELLIKE,Estonia,2010-10-01,7.0,34.0
Abruzzo,HOTELLIKE,Finlandia,2010-10-01,67.0,277.0
Abruzzo,HOTELLIKE,Francia,2010-10-01,716.0,2225.0
Abruzzo,HOTELLIKE,Germania,2010-10-01,2215.0,11508.0
Abruzzo,HOTELLIKE,Giappone,2010-10-01,387.0,911.0
Abruzzo,HOTELLIKE,Grecia,2010-10-01,78.0,272.0
Abruzzo,HOTELLIKE,India,2010-10-01,47.0,136.0
Abruzzo,HOTELLIKE,Irlanda,2010-10-01,94.0,430.0
Abruzzo,HOTELLIKE,Islanda,2010-10-01,9.0,36.0
Abruzzo,HOTELLIKE,Israele,2010-10-01,77.0,249.0
Abruzzo,HOTELLIKE,Italia,2010-10-01,10403.0,29711.0
Abruzzo,HOTELLIKE,Lettonia,2010-10-01,8.0,26.0
Abruzzo,HOTELLIKE,Lituania,2010-10-01,20.0,57.0
Abruzzo,HOTELLIKE,Lussemburgo,2010-10-01,12.0,50.0
Abruzzo,HOTELLIKE,Malta,2010-10-01,13.0,48.0
Abruzzo,HOTELLIKE,Messico,2010-10-01,48.0,145.0
Abruzzo,HOTELLIKE,Norvegia,2010-10-01,95.0,418.0
Abruzzo,HOTELLIKE,Nuova Zelanda,2010-10-01,28.0,99.0
Abruzzo,HOTELLIKE,Paesi Bassi,2010-10-01,221.0,860.0
Abruzzo,HOTELLIKE,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2010-10-01,31.0,114.0
Abruzzo,HOTELLIKE,Paesi esteri,2010-10-01,10822.0,40563.0
Abruzzo,HOTELLIKE,Polonia,2010-10-01,145.0,438.0
Abruzzo,HOTELLIKE,Portogallo,2010-10-01,64.0,206.0
Abruzzo,HOTELLIKE,Regno unito,2010-10-01,657.0,2834.0
Abruzzo,HOTELLIKE,Romania,2010-10-01,99.0,440.0
Abruzzo,HOTELLIKE,Russia,2010-10-01,277.0,1051.0
Abruzzo,HOTELLIKE,Slovacchia,2010-10-01,18.0,74.0
Abruzzo,HOTELLIKE,Slovenia,2010-10-01,43.0,121.0
Abruzzo,HOTELLIKE,Spagna,2010-10-01,484.0,1620.0
Abruzzo,HOTELLIKE,Stati Uniti,2010-10-01,1383.0,4172.0
Abruzzo,HOTELLIKE,Sud Africa,2010-10-01,16.0,55.0
Abruzzo,HOTELLIKE,Svezia,2010-10-01,151.0,634.0
Abruzzo,HOTELLIKE,Turchia,2010-10-01,50.0,163.0
Abruzzo,HOTELLIKE,Ungheria,2010-10-01,66.0,213.0
Abruzzo,HOTELLIKE,Venezuela,2010-10-01,16.0,54.0
Abruzzo,OTHER,Altri,2010-10-01,12.0,64.0
Abruzzo,OTHER,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2010-10-01,3.0,24.0
Abruzzo,OTHER,Altri Paesi dell'Asia,2010-10-01,10.0,50.0
Abruzzo,OTHER,Altri paesi africani,2010-10-01,3.0,35.0
Abruzzo,OTHER,Altri paesi europei,2010-10-01,20.0,163.0
Abruzzo,OTHER,Argentina,2010-10-01,10.0,48.0
Abruzzo,OTHER,Australia,2010-10-01,45.0,189.0
Abruzzo,OTHER,Austria,2010-10-01,49.0,245.0
Abruzzo,OTHER,Belgio,2010-10-01,18.0,100.0
Abruzzo,OTHER,Brasile,2010-10-01,19.0,89.0
Abruzzo,OTHER,Bulgaria,2010-10-01,3.0,17.0
Abruzzo,OTHER,Canada,2010-10-01,37.0,183.0
Abruzzo,OTHER,"Ceca, Repubblica",2010-10-01,8.0,45.0
Abruzzo,OTHER,Cina,2010-10-01,13.0,67.0
Abruzzo,OTHER,Cipro,2010-10-01,1.0,3.0
Abruzzo,OTHER,Corea del sud,2010-10-01,6.0,18.0
Abruzzo,OTHER,Croazia,2010-10-01,5.0,34.0
Abruzzo,OTHER,Danimarca,2010-10-01,28.0,184.0
Abruzzo,OTHER,Egitto,2010-10-01,1.0,12.0
Abruzzo,OTHER,Estonia,2010-10-01,1.0,6.0
Abruzzo,OTHER,Finlandia,2010-10-01,10.0,53.0
Abruzzo,OTHER,Francia,2010-10-01,100.0,443.0
Abruzzo,OTHER,Germania,2010-10-01,432.0,3076.0
Abruzzo,OTHER,Giappone,2010-10-01,21.0,83.0
Abruzzo,OTHER,Grecia,2010-10-01,6.0,32.0
Abruzzo,OTHER,India,2010-10-01,4.0,26.0
Abruzzo,OTHER,Irlanda,2010-10-01,13.0,85.0
Abruzzo,OTHER,Islanda,2010-10-01,2.0,7.0
Abruzzo,OTHER,Israele,2010-10-01,10.0,45.0
Abruzzo,OTHER,Italia,2010-10-01,1471.0,8220.0
Abruzzo,OTHER,Lettonia,2010-10-01,2.0,6.0
Abruzzo,OTHER,Lituania,2010-10-01,3.0,13.0
Abruzzo,OTHER,Lussemburgo,2010-10-01,2.0,8.0
Abruzzo,OTHER,Malta,2010-10-01,2.0,8.0
Abruzzo,OTHER,Messico,2010-10-01,7.0,25.0
Abruzzo,OTHER,Norvegia,2010-10-01,14.0,93.0
Abruzzo,OTHER,Nuova Zelanda,2010-10-01,7.0,30.0
Abruzzo,OTHER,Paesi Bassi,2010-10-01,47.0,301.0
Abruzzo,OTHER,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2010-10-01,3.0,33.0
Abruzzo,OTHER,Paesi esteri,2010-10-01,1526.0,9214.0
Abruzzo,OTHER,Polonia,2010-10-01,16.0,114.0
Abruzzo,OTHER,Portogallo,2010-10-01,6.0,33.0
Abruzzo,OTHER,Regno unito,2010-10-01,83.0,459.0
