Territorio,TIPO_ALLOGGIO2,Paese di residenza dei clienti,TIME,arrivi,presenze
Abruzzo,HOTELLIKE,Italia,2020-12-01,12765,31392
Abruzzo,HOTELLIKE,Paesi esteri,2020-12-01,554,2523
Abruzzo,OTHER,Italia,2020-12-01,1728,8360
Abruzzo,OTHER,Paesi esteri,2020-12-01,75,759
Chieti,HOTELLIKE,Italia,2020-12-01,3722,8191
Chieti,HOTELLIKE,Paesi esteri,2020-12-01,132,519
Chieti,OTHER,Italia,2020-12-01,645,2319
Chieti,OTHER,Paesi esteri,2020-12-01,12,78
L'Aquila,HOTELLIKE,Italia,2020-12-01,2248,5374
L'Aquila,HOTELLIKE,Paesi esteri,2020-12-01,75,405
L'Aquila,OTHER,Italia,2020-12-01,381,1540
L'Aquila,OTHER,Paesi esteri,2020-12-01,26,227
Pescara,HOTELLIKE,Italia,2020-12-01,4283,7140
Pescara,HOTELLIKE,Paesi esteri,2020-12-01,232,573
Pescara,OTHER,Italia,2020-12-01,416,2248
Pescara,OTHER,Paesi esteri,2020-12-01,20,183
Teramo,HOTELLIKE,Italia,2020-12-01,2512,10687
Teramo,HOTELLIKE,Paesi esteri,2020-12-01,115,1026
Teramo,OTHER,Italia,2020-12-01,286,2253
Teramo,OTHER,Paesi esteri,2020-12-01,17,271
Abruzzo,HOTELLIKE,Italia,2021-01-01,16724,37303
Abruzzo,HOTELLIKE,Paesi esteri,2021-01-01,708,2306
Abruzzo,OTHER,Italia,2021-01-01,2203,8362
Abruzzo,OTHER,Paesi esteri,2021-01-01,130,1081
Chieti,HOTELLIKE,Italia,2021-01-01,4429,9298
Chieti,HOTELLIKE,Paesi esteri,2021-01-01,173,484
Chieti,OTHER,Italia,2021-01-01,610,2095
Chieti,OTHER,Paesi esteri,2021-01-01,35,230
L'Aquila,HOTELLIKE,Italia,2021-01-01,3321,7108
L'Aquila,HOTELLIKE,Paesi esteri,2021-01-01,131,379
L'Aquila,OTHER,Italia,2021-01-01,666,1758
L'Aquila,OTHER,Paesi esteri,2021-01-01,54,417
Pescara,HOTELLIKE,Italia,2021-01-01,5531,9797
Pescara,HOTELLIKE,Paesi esteri,2021-01-01,276,711
Pescara,OTHER,Italia,2021-01-01,560,2170
Pescara,OTHER,Paesi esteri,2021-01-01,26,154
Teramo,HOTELLIKE,Italia,2021-01-01,3443,11100
Teramo,HOTELLIKE,Paesi esteri,2021-01-01,128,732
Teramo,OTHER,Italia,2021-01-01,367,2339
Teramo,OTHER,Paesi esteri,2021-01-01,15,280
Abruzzo,HOTELLIKE,Italia,2021-02-01,19810,41067
Abruzzo,HOTELLIKE,Paesi esteri,2021-02-01,758,2463
Abruzzo,OTHER,Italia,2021-02-01,2583,9060
Abruzzo,OTHER,Paesi esteri,2021-02-01,145,1222
Chieti,HOTELLIKE,Italia,2021-02-01,5161,10494
Chieti,HOTELLIKE,Paesi esteri,2021-02-01,180,348
Chieti,OTHER,Italia,2021-02-01,670,2496
Chieti,OTHER,Paesi esteri,2021-02-01,35,400
L'Aquila,HOTELLIKE,Italia,2021-02-01,4520,9158
L'Aquila,HOTELLIKE,Paesi esteri,2021-02-01,158,569
L'Aquila,OTHER,Italia,2021-02-01,800,2080
L'Aquila,OTHER,Paesi esteri,2021-02-01,58,463
Pescara,HOTELLIKE,Italia,2021-02-01,6089,10427
Pescara,HOTELLIKE,Paesi esteri,2021-02-01,276,782
Pescara,OTHER,Italia,2021-02-01,529,1869
Pescara,OTHER,Paesi esteri,2021-02-01,21,130
Teramo,HOTELLIKE,Italia,2021-02-01,4040,10988
Teramo,HOTELLIKE,Paesi esteri,2021-02-01,144,764
Teramo,OTHER,Italia,2021-02-01,584,2615
Teramo,OTHER,Paesi esteri,2021-02-01,31,229
Abruzzo,HOTELLIKE,Italia,2021-03-01,20818,45520
Abruzzo,HOTELLIKE,Paesi esteri,2021-03-01,1073,3268
Abruzzo,OTHER,Italia,2021-03-01,2515,10038
Abruzzo,OTHER,Paesi esteri,2021-03-01,141,963
Chieti,HOTELLIKE,Italia,2021-03-01,5225,11479
Chieti,HOTELLIKE,Paesi esteri,2021-03-01,181,625
Chieti,OTHER,Italia,2021-03-01,697,2626
Chieti,OTHER,Paesi esteri,2021-03-01,34,237
L'Aquila,HOTELLIKE,Italia,2021-03-01,4171,10133
L'Aquila,HOTELLIKE,Paesi esteri,2021-03-01,111,559
L'Aquila,OTHER,Italia,2021-03-01,794,2414
L'Aquila,OTHER,Paesi esteri,2021-03-01,25,306
Pescara,HOTELLIKE,Italia,2021-03-01,6843,12680
Pescara,HOTELLIKE,Paesi esteri,2021-03-01,264,823
Pescara,OTHER,Italia,2021-03-01,579,2344
Pescara,OTHER,Paesi esteri,2021-03-01,25,141
Teramo,HOTELLIKE,Italia,2021-03-01,4579,11228
Teramo,HOTELLIKE,Paesi esteri,2021-03-01,517,1261
Teramo,OTHER,Italia,2021-03-01,445,2654
Teramo,OTHER,Paesi esteri,2021-03-01,57,279
Abruzzo,HOTELLIKE,Italia,2021-04-01,20817,44452
Abruzzo,HOTELLIKE,Paesi esteri,2021-04-01,877,3082
Abruzzo,OTHER,Italia,2021-04-01,3420,11207
Abruzzo,OTHER,Paesi esteri,2021-04-01,197,1238
Chieti,HOTELLIKE,Italia,2021-04-01,5555,12758
Chieti,HOTELLIKE,Paesi esteri,2021-04-01,204,758
Chieti,OTHER,Italia,2021-04-01,924,3178
Chieti,OTHER,Paesi esteri,2021-04-01,39,286
L'Aquila,HOTELLIKE,Italia,2021-04-01,3343,7390
L'Aquila,HOTELLIKE,Paesi esteri,2021-04-01,140,506
L'Aquila,OTHER,Italia,2021-04-01,1022,2379
L'Aquila,OTHER,Paesi esteri,2021-04-01,55,387
Pescara,HOTELLIKE,Italia,2021-04-01,7751,13357
Pescara,HOTELLIKE,Paesi esteri,2021-04-01,354,742
Pescara,OTHER,Italia,2021-04-01,609,2318
Pescara,OTHER,Paesi esteri,2021-04-01,55,222
Teramo,HOTELLIKE,Italia,2021-04-01,4168,10947
Teramo,HOTELLIKE,Paesi esteri,2021-04-01,179,1076
Teramo,OTHER,Italia,2021-04-01,865,3332
Teramo,OTHER,Paesi esteri,2021-04-01,48,343
Abruzzo,HOTELLIKE,Italia,2021-05-01,44988,82824
Abruzzo,HOTELLIKE,Paesi esteri,2021-05-01,3225,7317
Abruzzo,OTHER,Italia,2021-05-01,12508,33025
Abruzzo,OTHER,Paesi esteri,2021-05-01,1603,6435
Chieti,HOTELLIKE,Italia,2021-05-01,9549,17342
Chieti,HOTELLIKE,Paesi esteri,2021-05-01,541,1456
Chieti,OTHER,Italia,2021-05-01,2432,5561
Chieti,OTHER,Paesi esteri,2021-05-01,205,552
L'Aquila,HOTELLIKE,Italia,2021-05-01,9644,17230
L'Aquila,HOTELLIKE,Paesi esteri,2021-05-01,668,1208
L'Aquila,OTHER,Italia,2021-05-01,3409,5918
L'Aquila,OTHER,Paesi esteri,2021-05-01,206,699
Pescara,HOTELLIKE,Italia,2021-05-01,14366,23886
Pescara,HOTELLIKE,Paesi esteri,2021-05-01,894,1791
Pescara,OTHER,Italia,2021-05-01,1352,3379
Pescara,OTHER,Paesi esteri,2021-05-01,142,447
Teramo,HOTELLIKE,Italia,2021-05-01,11429,24366
Teramo,HOTELLIKE,Paesi esteri,2021-05-01,1122,2862
Teramo,OTHER,Italia,2021-05-01,5315,18167
Teramo,OTHER,Paesi esteri,2021-05-01,1050,4737
Abruzzo,HOTELLIKE,Italia,2021-06-01,107087,316409
Abruzzo,HOTELLIKE,Paesi esteri,2021-06-01,7449,24878
Abruzzo,OTHER,Italia,2021-06-01,41699,201087
Abruzzo,OTHER,Paesi esteri,2021-06-01,4440,21023
Chieti,HOTELLIKE,Italia,2021-06-01,20040,45893
Chieti,HOTELLIKE,Paesi esteri,2021-06-01,1102,2999
Chieti,OTHER,Italia,2021-06-01,8169,28996
Chieti,OTHER,Paesi esteri,2021-06-01,706,1880
L'Aquila,HOTELLIKE,Italia,2021-06-01,16671,32754
L'Aquila,HOTELLIKE,Paesi esteri,2021-06-01,1157,2601
L'Aquila,OTHER,Italia,2021-06-01,6292,11432
L'Aquila,OTHER,Paesi esteri,2021-06-01,828,1729
Pescara,HOTELLIKE,Italia,2021-06-01,26255,64953
Pescara,HOTELLIKE,Paesi esteri,2021-06-01,2311,6017
Pescara,OTHER,Italia,2021-06-01,2449,6097
Pescara,OTHER,Paesi esteri,2021-06-01,480,1235
Teramo,HOTELLIKE,Italia,2021-06-01,44121,172809
Teramo,HOTELLIKE,Paesi esteri,2021-06-01,2879,13261
Teramo,OTHER,Italia,2021-06-01,24789,154562
Teramo,OTHER,Paesi esteri,2021-06-01,2426,16179
Abruzzo,HOTELLIKE,Italia,2021-07-01,186281,763762
Abruzzo,HOTELLIKE,Paesi esteri,2021-07-01,18358,78737
Abruzzo,OTHER,Italia,2021-07-01,83806,515895
Abruzzo,OTHER,Paesi esteri,2021-07-01,10977,54310
Chieti,HOTELLIKE,Italia,2021-07-01,32540,92843
Chieti,HOTELLIKE,Paesi esteri,2021-07-01,3243,10496
Chieti,OTHER,Italia,2021-07-01,17224,80689
Chieti,OTHER,Paesi esteri,2021-07-01,1923,7151
L'Aquila,HOTELLIKE,Italia,2021-07-01,34458,91199
L'Aquila,HOTELLIKE,Paesi esteri,2021-07-01,1861,4557
L'Aquila,OTHER,Italia,2021-07-01,13303,27371
L'Aquila,OTHER,Paesi esteri,2021-07-01,1582,3277
Pescara,HOTELLIKE,Italia,2021-07-01,36524,146372
Pescara,HOTELLIKE,Paesi esteri,2021-07-01,5112,16839
Pescara,OTHER,Italia,2021-07-01,5035,12786
Pescara,OTHER,Paesi esteri,2021-07-01,1434,4624
Teramo,HOTELLIKE,Italia,2021-07-01,82759,433348
Teramo,HOTELLIKE,Paesi esteri,2021-07-01,8142,46845
Teramo,OTHER,Italia,2021-07-01,48244,395049
Teramo,OTHER,Paesi esteri,2021-07-01,6038,39258
Abruzzo,HOTELLIKE,Italia,2021-08-01,230100,1046762
Abruzzo,HOTELLIKE,Paesi esteri,2021-08-01,14512,63677
Abruzzo,OTHER,Italia,2021-08-01,105004,691459
Abruzzo,OTHER,Paesi esteri,2021-08-01,10280,56282
Chieti,HOTELLIKE,Italia,2021-08-01,40255,134604
Chieti,HOTELLIKE,Paesi esteri,2021-08-01,2744,10103
Chieti,OTHER,Italia,2021-08-01,22374,114290
Chieti,OTHER,Paesi esteri,2021-08-01,1689,6522
L'Aquila,HOTELLIKE,Italia,2021-08-01,53457,169109
L'Aquila,HOTELLIKE,Paesi esteri,2021-08-01,1701,4057
L'Aquila,OTHER,Italia,2021-08-01,21931,59146
L'Aquila,OTHER,Paesi esteri,2021-08-01,1550,3964
Pescara,HOTELLIKE,Italia,2021-08-01,40920,180381
Pescara,HOTELLIKE,Paesi esteri,2021-08-01,4376,15081
Pescara,OTHER,Italia,2021-08-01,7584,22766
Pescara,OTHER,Paesi esteri,2021-08-01,1287,4802
Teramo,HOTELLIKE,Italia,2021-08-01,95468,562668
Teramo,HOTELLIKE,Paesi esteri,2021-08-01,5691,34436
Teramo,OTHER,Italia,2021-08-01,53115,495257
Teramo,OTHER,Paesi esteri,2021-08-01,5754,40994
Abruzzo,HOTELLIKE,Italia,2021-09-01,104274,336010
Abruzzo,HOTELLIKE,Paesi esteri,2021-09-01,13622,54034
Abruzzo,OTHER,Italia,2021-09-01,28304,167114
Abruzzo,OTHER,Paesi esteri,2021-09-01,7942,38612
Chieti,HOTELLIKE,Italia,2021-09-01,22471,51920
Chieti,HOTELLIKE,Paesi esteri,2021-09-01,2252,6280
Chieti,OTHER,Italia,2021-09-01,7270,28795
Chieti,OTHER,Paesi esteri,2021-09-01,1267,3755
L'Aquila,HOTELLIKE,Italia,2021-09-01,22752,47005
L'Aquila,HOTELLIKE,Paesi esteri,2021-09-01,2676,7830
L'Aquila,OTHER,Italia,2021-09-01,6558,12267
L'Aquila,OTHER,Paesi esteri,2021-09-01,1422,3143
Pescara,HOTELLIKE,Italia,2021-09-01,26106,72471
Pescara,HOTELLIKE,Paesi esteri,2021-09-01,4072,10924
Pescara,OTHER,Italia,2021-09-01,2655,6081
Pescara,OTHER,Paesi esteri,2021-09-01,1056,3040
Teramo,HOTELLIKE,Italia,2021-09-01,32945,164614
Teramo,HOTELLIKE,Paesi esteri,2021-09-01,4622,29000
Teramo,OTHER,Italia,2021-09-01,11821,119971
Teramo,OTHER,Paesi esteri,2021-09-01,4197,28674
Abruzzo,HOTELLIKE,Italia,2021-10-01,58755,110749
Abruzzo,HOTELLIKE,Paesi esteri,2021-10-01,6975,19537
Abruzzo,OTHER,Italia,2021-10-01,10761,24495
Abruzzo,OTHER,Paesi esteri,2021-10-01,2507,11003
Chieti,HOTELLIKE,Italia,2021-10-01,12778,23288
Chieti,HOTELLIKE,Paesi esteri,2021-10-01,1292,3076
Chieti,OTHER,Italia,2021-10-01,2728,5697
Chieti,OTHER,Paesi esteri,2021-10-01,470,1189
L'Aquila,HOTELLIKE,Italia,2021-10-01,15923,28080
L'Aquila,HOTELLIKE,Paesi esteri,2021-10-01,1266,2938
L'Aquila,OTHER,Italia,2021-10-01,4397,8111
L'Aquila,OTHER,Paesi esteri,2021-10-01,449,1291
Pescara,HOTELLIKE,Italia,2021-10-01,20794,35515
Pescara,HOTELLIKE,Paesi esteri,2021-10-01,2952,8322
Pescara,OTHER,Italia,2021-10-01,1926,4710
Pescara,OTHER,Paesi esteri,2021-10-01,533,1385
Teramo,HOTELLIKE,Italia,2021-10-01,9260,23866
Teramo,HOTELLIKE,Paesi esteri,2021-10-01,1465,5201
Teramo,OTHER,Italia,2021-10-01,1710,5977
Teramo,OTHER,Paesi esteri,2021-10-01,1055,7138
Abruzzo,HOTELLIKE,Italia,2021-11-01,41724,79169
Abruzzo,HOTELLIKE,Paesi esteri,2021-11-01,3173,9124
Abruzzo,OTHER,Italia,2021-11-01,5654,16012
Abruzzo,OTHER,Paesi esteri,2021-11-01,644,2153
Chieti,HOTELLIKE,Italia,2021-11-01,9537,17947
Chieti,HOTELLIKE,Paesi esteri,2021-11-01,850,2677
Chieti,OTHER,Italia,2021-11-01,1569,4406
Chieti,OTHER,Paesi esteri,2021-11-01,175,610
L'Aquila,HOTELLIKE,Italia,2021-11-01,8705,14893
L'Aquila,HOTELLIKE,Paesi esteri,2021-11-01,547,1430
L'Aquila,OTHER,Italia,2021-11-01,2070,4437
L'Aquila,OTHER,Paesi esteri,2021-11-01,149,446
Pescara,HOTELLIKE,Italia,2021-11-01,15711,24460
Pescara,HOTELLIKE,Paesi esteri,2021-11-01,1090,2402
Pescara,OTHER,Italia,2021-11-01,1210,3525
Pescara,OTHER,Paesi esteri,2021-11-01,232,672
Teramo,HOTELLIKE,Italia,2021-11-01,7771,21869
Teramo,HOTELLIKE,Paesi esteri,2021-11-01,686,2615
Teramo,OTHER,Italia,2021-11-01,805,3644
Teramo,OTHER,Paesi esteri,2021-11-01,88,425
Abruzzo,HOTELLIKE,Italia,2021-12-01,58441,111861
Abruzzo,HOTELLIKE,Paesi esteri,2021-12-01,2541,7108
Abruzzo,OTHER,Italia,2021-12-01,9880,22646
Abruzzo,OTHER,Paesi esteri,2021-12-01,454,1624
Chieti,HOTELLIKE,Italia,2021-12-01,9144,17671
Chieti,HOTELLIKE,Paesi esteri,2021-12-01,491,1575
Chieti,OTHER,Italia,2021-12-01,1723,4326
Chieti,OTHER,Paesi esteri,2021-12-01,105,468
L'Aquila,HOTELLIKE,Italia,2021-12-01,27056,51927
L'Aquila,HOTELLIKE,Paesi esteri,2021-12-01,772,1649
L'Aquila,OTHER,Italia,2021-12-01,5226,9776
L'Aquila,OTHER,Paesi esteri,2021-12-01,144,453
Pescara,HOTELLIKE,Italia,2021-12-01,14659,22589
Pescara,HOTELLIKE,Paesi esteri,2021-12-01,868,2123
Pescara,OTHER,Italia,2021-12-01,1598,4107
Pescara,OTHER,Paesi esteri,2021-12-01,145,409
Teramo,HOTELLIKE,Italia,2021-12-01,7582,19674
Teramo,HOTELLIKE,Paesi esteri,2021-12-01,410,1761
Teramo,OTHER,Italia,2021-12-01,1333,4437
Teramo,OTHER,Paesi esteri,2021-12-01,60,294
